transaction_id,risk_score,risk_level
2e84ee71-7be1-4f90-b8b1-dd50ee8a24c5,4.62,Low
a59c6597-a2bc-4a57-a5d2-075ab365a5f0,6.15,Low
15edcaec-4d07-4bc5-b916-8fdde67881ed,4.79,Low
345b77ea-ffb5-46dc-aba8-061c302162d7,6.9,Low
45ad1fa5-39cd-4c3a-9d1a-57157e64b9c4,71.54,High
e289911b-5ca5-489c-8f48-bd9fe68da1db,6.4,Low
bda81e16-8f7a-4d99-ab30-9ba7d65ec747,6.77,Low
e3089016-a269-4ca1-a1e8-7f56dac732c3,8.99,Low
beea34db-0dde-4bc1-ad03-6dd4f5406a1c,7.74,Low
7528aa10-f445-403b-90a3-ed9e9117a97e,89.7,High
53158058-e63e-43af-8fa9-0675c1bdede2,6.67,Low
3d5acb08-e759-47eb-8e4a-0553c1bb4029,73.5,High
1f585b68-4d1e-42fb-a53d-8a7dde230529,4.45,Low
311355ed-7b13-4805-8b0f-d8aba93058ae,4.24,Low
f6227502-9536-40fb-9331-9dc586a4b167,3.4,Low
935abdc6-ad8b-4b6a-bd79-111276bdc81c,5.16,Low
2615d82e-b3de-423c-8067-b63357b2afbd,6.75,Low
716275af-e7bc-43d1-9675-00288fd59f47,2.69,Low
42cca4ef-bc48-4145-a4d2-2d41857d677b,3.32,Low
bfa8caf4-d8e9-477e-a5a6-6f5dccd44786,2.19,Low
f0975f02-2286-4597-9fa1-bba4a10eace7,4.11,Low
5ee580c8-0064-493c-bf9b-df3b92727ac9,2.66,Low
b26afc39-9f11-4091-89b4-a4a27abd44a9,72.19,High
037b79e9-8f67-4cbf-a0c9-9ce740a3ffcb,9.65,Low
3d2e5dee-362b-4718-bdd9-0f32269298fe,6.2,Low
eef8fe95-3910-453e-a406-d635c16d9629,18.18,Low
fcf64475-5376-45da-87af-c274e470b91e,72.43,High
1346163d-1c2e-4014-b31b-8d98fbe59f1a,5.61,Low
b3f2dc62-53ee-461c-a5d8-b323f2437328,3.71,Low
4aa08e32-77de-444c-a835-d75591537f04,6.86,Low
490c241f-8ecd-406f-b866-3ab9842be81f,3.85,Low
f4511151-d01c-4e73-9fa6-5b1903282572,11.28,Low
85b70165-d337-4dad-a81b-4986c1c9e0c0,4.93,Low
d5d1b0f0-01df-4e34-b1f4-6aaf0ce4cab9,10.05,Low
c0a585ef-9870-43af-853c-24e81d566aff,64.8,Medium
ad0b4560-c636-43ce-bd65-970b2ad611c9,4.12,Low
ca6d3d9f-f5a1-4058-9da9-dc828b518b39,6.09,Low
967f9d88-9d79-433c-af9b-0dd85c90cd20,4.59,Low
534c180c-193e-4bc3-baf4-8c8a94adb77c,4.96,Low
1063c286-daed-4912-b344-99cabd2cdb5e,76.14,High
e72a4470-5fb4-48cd-bfa7-e8e46094a571,19.98,Low
7fbe1b71-db66-40e8-b499-ee0b324303a6,75.77,High
4d7cd398-b577-4aa8-a506-9a92f76cb1ab,1.73,Low
81fd26a8-1605-4d11-b192-ad4e681b3a58,1.88,Low
34bcdddf-351e-444e-9cf6-771f484bc7dd,4.42,Low
3577f004-316c-4780-9729-98f32c9bb8c2,4.84,Low
ef028d9e-8bc7-4c37-96d3-fe7f2d1d80a7,7.0,Low
f7d8d936-1412-4fd3-9118-c43e3e5214e7,50.2,Medium
ae29bc0d-4993-4b1e-a732-0dc2ddf9cc0a,17.76,Low
4097abee-0746-4c54-b61d-8e75186e7288,1.3,Low
6146cc59-5cd6-4055-92c6-ea41d11ed1ef,60.73,Medium
a052ba38-f1c7-4763-9865-2bfdb6975da4,7.95,Low
9c3f8bdb-0ed7-45db-bb07-4132a80ae2d3,2.52,Low
49a410c9-871c-4556-bb71-e6c2e06c99b1,5.68,Low
a8aaebd7-373f-4000-ac06-e4657c4139e4,9.05,Low
b181e7cc-a372-40f0-b91b-a416a1c6e4c0,2.03,Low
eabbe2ed-41ac-4325-b402-e8afcce2865f,21.79,Low
8102f57e-c956-4e08-b541-8d78c0e15863,4.61,Low
77cbd90f-5282-44cd-93a9-02ed3dd54353,3.18,Low
4e1767aa-f0dc-419f-a16f-9b0f18e7006e,87.26,High
11b928e4-c74b-4b9c-b793-2b0f439b3509,5.94,Low
0db3560a-1d88-450e-b335-0fa07f6420f6,3.42,Low
27008c3b-4600-4875-8183-c8243c4fc589,7.26,Low
c8ccb97b-320a-4223-a998-b3875fa0bbc0,2.74,Low
2922a7ba-11d0-4d2a-9ae8-6b4fdee730ce,2.33,Low
0a1b3147-923b-4e3f-b786-ed62030ae9d7,16.83,Low
3297ad69-7e47-46e8-9581-879822905d63,7.7,Low
15449da7-1d85-4390-ac44-fd508903a305,4.36,Low
5a751fac-c253-44e6-88c0-16c6c4cf425e,4.85,Low
6d54e0b6-cdfc-47e7-98bc-1336ebc6f6ec,6.16,Low
5527ed0e-5b63-4478-aa9b-bf0c100f2ed1,6.51,Low
9c2d6ada-c344-486a-b117-ef338f05e14e,4.91,Low
8ae63c3d-a243-4af0-84a0-f0a826160e1c,68.23,Medium
f35b5bb1-c219-424e-bd07-6151ba95e6e0,9.68,Low
dc350f57-4eb0-44ae-a6b2-4d41d80217f4,1.76,Low
6a565310-a296-4059-986b-27c647a82401,3.99,Low
0bb5c961-5d07-4e4b-86f3-4a9850a2b7fd,40.02,Medium
1c446208-de2e-463b-b8a5-7a3726a73ce3,21.66,Low
d234f561-1185-4d4f-af4b-698f4b48d808,3.88,Low
1810f72b-df10-406d-a3ee-54e9d5229cff,5.93,Low
641b2307-3a1d-4ed9-a926-1ab6e5d8b2e4,60.92,Medium
f8de81b7-75f2-407e-aed0-25c7c9cd5224,45.6,Medium
6aefa0d7-5ba1-4041-b0d0-174aa3e6393d,3.67,Low
f6c1b198-2f91-4ff1-95a7-11e8a3164cb1,4.97,Low
95eb7843-b8e9-4802-be85-4175771c4629,6.67,Low
28c8e34f-417e-40d8-b540-11c431fe989d,4.22,Low
f0ef9566-3ed8-47cc-809a-03090d6ab80f,15.06,Low
2965242f-1fec-49ae-a4d5-133c732343c1,2.7,Low
82e10369-3263-4714-a384-90f66da2c0fd,6.07,Low
7915f557-7dcc-428e-8c1e-e26c5907d7ab,5.45,Low
487315df-f55f-4a3e-87b5-4946cd53c431,21.33,Low
304e5e7e-465e-4ea3-b20d-bd821f68842a,4.54,Low
7519ecce-02d7-4133-9995-e63356e3117e,1.3,Low
6e7a4f83-d891-4d87-96b2-a3447c43727d,6.09,Low
19d9b849-32a9-4bd0-b4d8-cc15951980f5,65.26,Medium
83622d15-0da9-465b-9987-a802f04e8e92,6.99,Low
bd3b6986-b341-4939-b782-8d892ca9119d,1.53,Low
eeab54df-7f60-4e76-9c1a-0f19b4a83d69,2.5,Low
a517f549-e588-4565-a025-8dd3497e9d6e,3.72,Low
53d5c131-bcf5-4c7f-b5d8-a81f49971d44,11.09,Low
0faea24b-fdaf-4227-a5c8-5096176679ad,7.38,Low
6d9fbb2d-c03e-4767-a89a-1173551e6c7d,3.43,Low
3cfd94d4-3371-4269-b6c4-9782b0b68d22,5.81,Low
3190f7e3-901e-40ef-8b29-20a6ac25216f,3.37,Low
0e541f41-71b5-413f-88eb-91573498d7f4,8.53,Low
fe6d964c-38ac-48a3-a3eb-d9f9ad7d8a85,4.6,Low
f41c49fa-21f8-4874-bb57-00215cc35974,21.63,Low
cbca7d8b-5229-46d7-a595-be50b07c069a,59.08,Medium
cf419a3a-7443-4bd6-9dd1-91765d137b4b,2.33,Low
49d4ff35-d7f8-49d7-a461-b4d89536a1e0,1.66,Low
b890683d-e4bc-4583-927f-887eefdf9bc4,5.29,Low
8442dffd-75af-4931-a6f8-2a19a239a423,5.83,Low
98b2b6d7-cce2-4e84-b2b8-82ab98ba7325,55.75,Medium
e97d4c6b-b889-46fa-9b0e-04a05e83e2ec,23.96,Low
f4b97812-27f3-48d0-b970-cc56e7bececf,3.69,Low
486676c6-201c-483a-9b40-150a9cbb74af,77.43,High
43f425fa-381c-48d2-b0f7-1bc2dddde35c,47.6,Medium
85948d40-958e-47e8-804b-e4f8852106e9,4.05,Low
99dffd5d-ca2b-42c1-a269-99fb955db06c,8.54,Low
49b5b318-162a-4bb9-93fe-a3879996d48d,27.51,Low
db68fe00-e676-40a3-b968-f7a329dd0aba,15.23,Low
6ac8a22a-ad12-4084-980b-8690debf2362,7.5,Low
a974c86b-991d-49e4-ad58-1544e380f27f,21.76,Low
3b7f57fb-2efe-44bf-b9da-b26602907500,54.77,Medium
76a365da-6183-4a06-9002-ccc3fd845ee7,5.55,Low
b1c5b86d-f725-4f16-bc4e-25150ae1e0c5,4.97,Low
a9f1fe11-d54f-47d4-93b0-def3f1f1575b,3.09,Low
fdb27648-d5a6-4bc7-95e5-dff3e47fa4b2,18.73,Low
5fb62f7f-114d-409a-960e-272bcf715bcc,60.66,Medium
f7bd6b71-fa32-4a9f-aeb5-78dc2d43da28,2.52,Low
1dd0a7a7-7dcd-453b-bfec-9634812e4020,17.24,Low
14409240-d841-4b0d-8a75-1dab8373a4b1,64.54,Medium
14adf42b-6e50-4d2b-91b4-24caa9615935,6.11,Low
6b5cbb7e-cbb9-45e3-8a3c-3620b809218d,33.67,Medium
3ea2156a-f7fa-49a2-aa86-116c1e63e09c,9.25,Low
bd956f2c-0e60-4b51-b264-220d74ef6058,6.3,Low
1c29e3f0-18ff-4eae-8df2-5c578f486ce6,22.74,Low
fe4ef739-2965-4341-b983-05e10447e063,2.76,Low
ffe13633-a155-42a4-a03f-3ccc1ee3c218,9.08,Low
65dedb63-173c-4960-8165-ab056c44e130,5.51,Low
19a3395c-a038-4e96-b867-236845b788d4,77.46,High
a473416c-64fa-41fa-8c23-3e60ad279913,52.16,Medium
805cad95-04c9-4da4-a0b3-d7b20ab6b67c,70.44,High
c4db0a22-16fd-46c9-8220-84ecaf2ff625,7.08,Low
f4f99ed0-2d00-4677-9ef9-b438eabbfa61,3.74,Low
54d2dc2e-c895-41fd-9c9b-5c1556dde8ff,3.48,Low
2903218b-f3c9-4b9c-9e2b-db4bbdfa08e8,6.01,Low
c43625a3-7af5-4111-a5f8-5caa1b7f8aef,10.43,Low
9a29a6a8-6da8-4849-b67c-cc20152e4b42,2.07,Low
b1b5011c-1e41-448d-b79f-d9bb8bdb758c,69.91,Medium
abafd2ea-b002-4367-b655-02997ceabc54,6.64,Low
d32bec59-9a09-4007-9282-1a2ffb79140b,1.4,Low
128e9976-05b2-4c6a-b487-4c300c3f344a,8.34,Low
284764c5-57c8-41ac-8b99-2c1dc89baae0,10.82,Low
e0139b67-7fb0-4201-866a-6af53ac84597,3.32,Low
c2910484-a46b-4804-a093-f69e23cf9277,54.05,Medium
c3a3ee8a-3c62-4397-8da0-0f701d2e0221,68.61,Medium
d268d47e-c1b6-4328-bd88-f5172fdbe195,5.62,Low
3647e97c-ffca-47c6-aa16-74e315500112,13.82,Low
44823305-0552-4ef0-b898-1208a148afa1,62.41,Medium
fe9d3e74-bf3c-4d7e-aa33-9289ca7d1ed8,4.07,Low
ac820c56-776e-49df-8030-9e4ebe510715,4.72,Low
59e5c6a1-5d63-4cb9-b704-c7fbca8bbc10,4.38,Low
18b0c0a3-8909-4663-b22b-16b68715684e,3.39,Low
1c415f2b-a016-430c-b966-9180307ac230,3.33,Low
4b3d9e8c-1d5e-44c3-ba2e-f6ccc5e40cba,18.26,Low
4bf15058-48a8-4718-82a6-9570b300f20e,4.78,Low
90825fef-fb65-46f5-85f6-47efc2d2c7b6,26.62,Low
555b3bc4-d52a-4b7c-9954-19f0b484e5be,6.04,Low
e581fbd0-0f36-4a8d-80ac-5250e759dcb2,5.86,Low
17127bf8-b698-4330-9755-2dbf32697c26,6.14,Low
1f9a1f9e-1557-4831-93c0-08e04dc94871,3.06,Low
9825c5e9-d9a5-42a6-b9da-d41a7372dfee,2.14,Low
d7d4a271-5638-4d19-b7be-6bbcaf31e5d7,6.3,Low
df4de171-4a2a-4d45-8a72-0b3ec6061acc,52.27,Medium
5c6d3ac4-cdbb-4df1-ac91-13b542ab3283,26.26,Low
c34b8014-e9f6-449c-b46b-5aff16216bee,49.4,Medium
8c6260ed-134b-4886-b230-991d7f3ebfb3,45.72,Medium
d658d8a1-9f04-43ee-b0c9-24f4482efdf7,4.64,Low
6c4c2385-a9c0-40b1-a191-ae8114072bb4,2.56,Low
00483219-5059-4993-a2be-cdca5a674d22,4.23,Low
38e4d8b0-2db3-4a2b-9f56-2417a6e1e052,5.06,Low
c82e8725-45e3-458b-b787-aa1f7b013cdc,2.97,Low
ad5666cd-39e8-4787-b6d7-d6308aa851cb,85.02,High
0c9df50e-def7-4054-9053-a18ff03b24e8,7.38,Low
cd42fb6c-c394-4ef6-8867-682f761819d7,3.68,Low
f1d67f13-8740-475a-ab01-3586f48ea100,6.73,Low
ae603bd9-952b-46a3-b506-f20d1f4da8c1,3.52,Low
cd534cf2-8da7-4d9d-806e-85a45305bcd2,4.7,Low
d1a70862-02ac-4d69-8b55-107821ba96df,3.25,Low
3a2433cf-0aa3-4033-9926-521603ee5100,76.98,High
4f105301-db11-4c83-8b66-b2a78f0c6216,8.49,Low
08781695-ee91-4050-b389-9ebd1c414e6b,6.99,Low
d6badb7e-7630-4a72-8145-a8683b75817d,28.01,Low
c4f55b67-479d-4b1c-986c-cb6e711f903b,69.55,Medium
01000788-6cd0-4ce7-a285-dd51eec4d976,5.98,Low
06d35740-c802-4da9-b807-6cb6ae7cdec6,7.08,Low
8b8e98a5-aaf6-4a4a-b897-26c143783a83,19.44,Low
dc093c70-8940-4eac-bf80-0e155491eb4f,6.75,Low
f0e66b5f-cc57-4f24-9cef-6205dfec2d8d,73.62,High
0861a413-4918-40f2-aebe-a01a3bf11de2,6.38,Low
b1db7a4a-ffec-4a5b-8c27-9ab2d07ff90e,16.77,Low
f142375f-984a-4292-8c67-b8342bcd9c53,60.94,Medium
1652281b-df07-4958-a99e-1b3aa40ab6b4,6.26,Low
70ce8b7d-7a8d-4361-b1d5-47b784d819d8,7.44,Low
4505d1d0-9d85-4e66-9286-4b33dcb1cdf7,15.44,Low
03d86039-3782-4d51-a40f-e18e888b2401,4.2,Low
c4b832a8-0c5e-4923-9d9b-d568b233c531,5.4,Low
a929eb07-2f9b-4fa4-a95a-cf9d619ef66d,4.06,Low
d3b74c20-4d0e-44e3-9b31-32a9b6924df6,2.91,Low
ee1da4fc-e5d3-40cc-b50b-4448bca1ba94,6.54,Low
f3985cb5-2e0f-4cbb-be45-8aeacab2a77c,17.75,Low
093811fc-f677-4e9a-950c-3306c65dca95,3.21,Low
6022177e-cac2-43f4-93f7-56aa36eed652,57.66,Medium
c80ed6fe-ce99-4abd-8925-eb6054efea37,3.55,Low
6f880560-cbc6-4e67-9f2e-acbf705e1cbc,46.33,Medium
7f1a6dc3-b42b-488a-ad2e-2faa95d79566,1.92,Low
5eda8cf6-d928-4386-8163-81017e3a3d50,78.47,High
5edaee80-f1c2-433c-a0e6-9e48c2efc8d4,45.17,Medium
0574ae7c-1c54-4564-9181-753cdd0075fa,5.16,Low
05e60c97-3758-42e4-ad5b-94628fbcfeb2,23.11,Low
95a50cbc-08eb-4235-b5be-c801ca3f5c0c,4.85,Low
cf09ba3d-22e0-4534-b39d-ab8a5873f4bb,41.12,Medium
1616ad6f-591b-462b-967f-45c85fb5653a,6.1,Low
969d9917-a239-4945-9fac-7f86f94dcab5,60.34,Medium
4a773ce4-3153-45d3-b40d-29a309108a2d,2.3,Low
c04120f0-5aca-4c6c-a680-4d73ac1bac88,81.93,High
7b0f20d6-fd4d-4dab-bbd2-9c26bf9e4a50,15.39,Low
a2c7c353-21f7-444c-aefc-de25f9d08264,3.9,Low
7a701f89-5362-4ea6-b0e3-f5b852161d2b,8.65,Low
42d67c9a-4208-4f09-bd22-b2912a740a26,44.06,Medium
8b3b4e64-7e99-4b5b-8890-622fa2dc3f7a,3.31,Low
2eefe707-0467-4f31-9723-4bd92dc7df60,3.35,Low
59d10578-81ed-46e0-b2c2-d20339f7f5bf,70.61,High
010892b9-5a41-4474-8150-412ecefda252,3.64,Low
d1d77828-83e2-4e88-9a5d-4feb1c379c64,2.74,Low
f1e42e20-32b0-4a70-9f2e-82f9ccdff7b9,7.64,Low
2c23f248-b021-4a5e-adf1-af9f184e737c,6.79,Low
c1f4ba53-49ea-4217-9586-db2d1d565dda,1.78,Low
10314754-db0a-4613-815c-06b6661fa91f,80.51,High
144c9037-0140-4e46-88ed-daac64198d17,5.45,Low
077bdde6-5057-484b-bbff-6270db35ee72,1.95,Low
c85d0f1b-55ef-45a4-a125-77db45bba0ea,2.53,Low
8494da18-c77d-4113-96a8-26bbeae30708,8.19,Low
3a67b295-397a-4cd7-ac0b-257899b429f8,72.43,High
cb12adb1-0671-48a5-9fae-242066774ca1,5.66,Low
8693eab9-717f-440a-afe6-24a3acea6ab8,4.37,Low
2abbf604-ecc8-4548-a707-d698d07f8205,2.03,Low
52682231-d0ef-4d37-afee-372f14393cd6,12.23,Low
6f29e682-65b7-454f-958d-981992c880fb,5.87,Low
e2335861-4251-4e99-8b46-8d79f6c010dc,22.14,Low
c7055535-a601-4a92-bf68-4f38f337bdb1,19.06,Low
fce568fe-dbfc-40e4-bbf2-b22a27ced79a,70.8,High
d24f9a05-7e13-473d-9a66-12dcee2dd8f6,3.74,Low
82631e0e-eb7b-403c-9acb-519229d201de,0.98,Low
e6a80fc7-0359-46cd-a2b9-ddd4f5a72e44,25.23,Low
83b2cc66-8e22-4c96-8e91-70d0be76ce50,3.02,Low
8ac2b93e-183d-4a66-a1f5-b30564ae6d44,8.01,Low
d1a674d6-dfb7-4144-ae89-e5803b085f85,4.51,Low
8178d5a1-406e-48d1-94db-0df9e9692457,66.56,Medium
c2025212-0bab-4e1d-8d8b-419935f5e05a,4.21,Low
e2225b40-b5f5-4811-8f74-cecee1d7c626,4.2,Low
3ff33dfe-f957-43cf-bc63-452ab873818e,3.28,Low
65c7a8a1-8c00-46ef-bce5-a68141a504dc,7.23,Low
d3db1395-ac6d-4b73-9077-0597cdf61b67,9.89,Low
5ed15ca6-00dc-4df5-870a-3b03f1174f71,3.38,Low
d94b73ed-ee46-4cf6-9a71-ecc4587e33f0,59.63,Medium
2a67ece8-021e-4d1a-830c-2c50413346cb,4.59,Low
e4d0c08e-28dd-4bf2-abf0-bdcc5b480df9,2.67,Low
c2854695-ef51-4aa6-aa27-1225bb58e9a4,3.98,Low
37e8f1a8-1a0e-4a03-ada8-2ddae2be3f8e,6.78,Low
465a10c8-1355-4fc5-a7c7-e0b7a62f3995,6.04,Low
0d9bcc00-9310-45f3-8ac3-748adc93089e,5.8,Low
35b009b1-16b4-45dd-9c6a-45c83f578181,11.87,Low
a7ae9e75-e152-44e7-8352-b8323c2a659a,2.54,Low
16f6b3fa-e58d-41cb-8267-28a287260910,5.91,Low
f2289dd5-0bde-4cdf-901d-5d585d460899,4.08,Low
a155e53c-ce24-4933-8478-063f54149603,3.15,Low
18082ea0-59ee-49c8-b6b1-feb93a2c028a,4.55,Low
b6880674-d0f0-4e20-843e-1a3356717642,3.06,Low
eed03313-32fc-4c9e-af3a-3856a4941c9c,3.88,Low
1ef698fe-f0e5-47ed-bc14-917c68c8d2ff,3.23,Low
cdbd2c6e-aaf6-4c1e-9666-b1c7e0444831,3.84,Low
dca61aea-e2df-4c7a-85dc-586cb18ae8c1,3.15,Low
b8f63ce3-c554-4347-bf5c-91bd18927362,28.51,Low
04f788cf-156d-4a1e-ab4b-7d5678f31ced,5.32,Low
05609f20-9abe-4430-9c72-e8c70f3a01f6,9.12,Low
8f89b757-3ce9-4fbf-a567-133d72fd5d18,1.96,Low
1ccd25be-2fb0-4751-a3a7-630fbf3861f5,4.29,Low
27bbf490-05b9-4435-814c-8a568b77e04b,26.03,Low
ec99aedf-8040-4f00-9963-bca2418ca772,21.53,Low
316532fb-4c89-4476-a2c3-28f3ee6b80fb,2.95,Low
8ad4db32-c427-4f2d-ba68-47ea4d62e619,19.14,Low
a81bfba6-0912-40f4-81da-114aa6cb0b17,57.81,Medium
689e5151-16e0-40f9-85db-4c2f9d76d2dc,16.61,Low
24d48aef-2a4b-453c-969e-8ef987fa18f0,2.52,Low
77d86227-3243-4903-a5ea-0ef020c8b44d,1.73,Low
4a945013-c4ff-4031-9338-dc98fd8626ad,1.77,Low
87b69b21-3cc7-4be4-b94b-201f041f89ce,6.5,Low
c6925fb3-93f7-4a0d-b4ba-afd7f748d20a,3.56,Low
0ed19006-da05-4ecb-a626-01d38eed26e6,2.6,Low
90d246a3-41be-4a5e-ad15-80bdfbcf7a89,65.93,Medium
9e647250-430f-41a6-bc3c-56b61e848ebb,16.83,Low
9459c005-de6d-4340-9a35-680d4ecce6cc,7.56,Low
ee0435f1-1e56-46ea-bf2b-cba87c7838e5,7.82,Low
6404741d-769b-4c94-8a39-c63fce84b109,3.26,Low
6261c6aa-22d6-421a-af36-90db3198fb9e,4.72,Low
c956a874-c7f0-4d85-a048-0e790c75cd3f,62.01,Medium
4452ef3a-5960-4d34-9a51-39de10f48980,5.27,Low
0a98fcb9-322d-4de8-b8cd-5a29e2dac164,15.84,Low
f2f2a67e-a5bf-4f81-905d-8426ba63b5bd,6.54,Low
992ecdbc-fdf6-4f1a-af39-e5dd8a6f0591,2.21,Low
d0a06a85-c20a-4736-8a5c-6b0b7a221238,52.52,Medium
4948fa8e-b74a-4fc5-9d68-ab22fbb3f4bd,2.6,Low
65e71595-da58-4a4d-baf8-67ab13618b00,4.66,Low
b5781f56-1885-472f-9459-fa43c39cf554,8.68,Low
3b7a768f-4b01-494c-a88e-aa64694e83ba,19.82,Low
6e937b2f-f4fd-4eaf-a2ba-c335877982b8,5.53,Low
127abaf5-82d5-46ea-a221-a19b9cb30207,7.25,Low
8cbe7dc2-fffc-4c06-b20e-7ae61bf916a8,3.21,Low
6b340690-1bd7-4256-8aea-485f7ed712cf,64.46,Medium
38e3b876-1ec8-435e-8ca1-adb5721969d1,4.16,Low
ac63b7af-9aad-465f-852c-294f2f6d357f,57.26,Medium
e503ca35-b4c8-4d0d-8322-64645238fc95,67.95,Medium
ffaed9b5-6697-4546-a03d-ab575ca9fb59,7.53,Low
eabeef7a-b91c-462d-8658-ffb55ed00753,72.36,High
d916080e-b929-403c-b4ba-45e5940894c3,4.15,Low
fd66356c-c50c-481d-bdd4-20cb7de351b7,63.09,Medium
1612cb71-f782-4bb5-9f71-04ad067f51d0,60.83,Medium
505918ab-c349-47db-ba07-56772840bc1f,7.17,Low
bc0a0ff4-6194-49c1-970d-510795fb760f,7.88,Low
1c7bfe3f-ce53-4a76-a70c-c9cfaf63ef56,2.73,Low
b2e34352-752a-4f30-8896-7e5a40c1a01f,19.39,Low
8a7e3ec7-569e-4e31-ad35-1b0c22a07179,5.03,Low
cad3baa3-69e0-47a1-ba20-dafecf1d249e,70.58,High
4d0e3f34-0639-404a-9411-e9da82937088,6.98,Low
14444876-36ca-4f33-a319-16a55554a3c0,3.13,Low
a878fc8f-ff69-4b4b-bcd3-99a06ce673ba,7.48,Low
fca75c9b-6781-48c4-b716-97e2efbdc270,15.85,Low
8f5e0ef6-40e8-4aca-883b-ff3512d439fe,27.4,Low
2a368719-477f-4251-a5bc-6356e22f553e,11.44,Low
669bdd3f-7183-4388-8420-5a8ad63edd7e,45.06,Medium
03327852-b3ba-4ff0-bfd4-a1fc0e6e729e,3.51,Low
6cacc18b-b4b1-4293-8328-3c4e9a0f1400,88.04,High
ea3ebc0e-d927-4ef9-a25e-1a693537a2aa,4.62,Low
40a648ea-94be-42c1-8fd3-dd0df8673e5f,6.88,Low
d65b1546-7776-40d3-bef0-e733479bed90,5.45,Low
1d728bcf-5ca6-4499-a8f8-b69670ba7426,64.99,Medium
4c55b549-5381-4f50-b1ff-2460e1f19aac,6.73,Low
814c00ef-5a06-4dda-b54d-a1d10eb58100,66.13,Medium
54e5dcb5-eaaa-4a72-88c5-19b51ee1d593,18.1,Low
5cd3ce3a-bbc4-4977-9b68-cedff44b53c4,45.9,Medium
49698389-be85-4ddc-bae1-0aa101ae4409,7.04,Low
f71ccd20-011f-468c-ae32-6d2813041773,5.57,Low
16230e77-3596-4c97-a24a-f3408bf6f853,23.15,Low
8c402826-f5eb-4734-afb4-9041e4481a98,2.79,Low
5f8dc204-80c4-413d-909e-5833091d25b9,54.24,Medium
1065d2d1-210d-461a-ab7e-63e045d681ba,10.87,Low
4cdf97b7-6ce8-4462-8a56-688b3942299e,4.27,Low
252a5185-8b71-4d70-b7e5-6f6876f26072,2.84,Low
5b025a29-90dc-4274-94c6-0953dc08b824,3.33,Low
2fd1530a-d5ba-4435-aa08-527f0685214a,7.35,Low
8e420ded-a394-4c90-912e-9eb990ae4bc6,19.51,Low
644a7f9a-2b33-4f22-98a5-5a4b890f3f6a,51.24,Medium
c876d351-884f-4c72-af6d-3ea92de41c76,7.98,Low
4933bff1-ef7b-4908-9bbb-fecc813aaeaa,5.34,Low
6bf2119a-45fc-41fa-8031-402c1d4d7eba,3.24,Low
3b628b64-522c-4da1-895c-405a29a4e351,5.24,Low
9219d072-f24e-4e51-a7a1-c6377d26d067,13.29,Low
54d55baf-10bd-4497-92fb-573bda362168,9.28,Low
cc220971-c2ac-41a4-aef9-ac719118a47f,4.19,Low
d38cb35b-a2a0-4850-852f-dbc765d91a16,7.85,Low
721f95d3-45d1-4546-83eb-817b40aff34b,3.7,Low
434c360e-6c98-4300-b8d5-0d78ad0f5b75,5.38,Low
48bfa9ec-3183-49b5-b647-19f9b8bdd4e5,2.82,Low
8cdbfae5-744f-48ef-bcc4-b113a739de3a,6.54,Low
e78d14e7-07c2-40a3-85f1-a9b44c60746a,14.06,Low
6504eb5e-7d3c-4f37-b0d2-adb62b9ae4d0,5.27,Low
1c6c8311-c605-43f1-b358-468b4f6f44fa,6.14,Low
1129ce0a-0308-46a6-9480-2c3e21b2ce3d,2.83,Low
8efc1c7a-896e-4738-a421-f7f8cfd4b941,4.1,Low
c3281121-7cad-4997-bbe1-9a3b66ce8652,16.9,Low
1290347c-3e90-4446-8a8b-54e8b3e23123,5.81,Low
d23e32e7-0fb3-4772-8652-2461fa38cfc4,3.84,Low
8db495ce-fa68-4630-a0d1-0b60f71791b6,85.04,High
d9d36402-472a-4abd-b8e4-14e564a6b0bb,5.44,Low
77d7c501-9442-4732-b8bf-50d0f202cf5b,10.23,Low
6899f2e1-d18c-4a2d-b50d-5f0701df47db,3.31,Low
0b8c13e7-001d-4dba-a35a-78cd9c678d64,68.76,Medium
c2eec764-5f3d-47fd-96d5-6bcae2378ef7,99.53,High
f658d00d-e998-444b-9be8-30ff815ad110,42.02,Medium
8c2e83d9-c11c-4145-9c41-f5bb5edfe94e,5.7,Low
805a56d2-2198-4df1-99cd-fca5ae4b3408,3.98,Low
6a1e8265-7a3a-4fe5-bdcc-f0fbf4952857,4.3,Low
488ed4ec-5809-4d3c-ad67-dcc895c90a45,10.7,Low
93104edd-63dc-4da1-afcf-ae360a8d8303,5.63,Low
7c026626-2b59-4a16-840e-83e108af691b,6.99,Low
a1f29fb4-f620-47b5-af99-0fe9448db68e,11.56,Low
fa399acf-bb6f-4188-bf82-5a26812f2cbe,66.27,Medium
72b3ebf8-dc75-4dde-915e-8fa5db8281dd,30.25,Medium
1d948f81-9d39-4e9c-a709-b52fde60647d,4.24,Low
a2822c5b-a74f-4934-b6ea-061cb401ba7b,81.77,High
7b391ecd-bf69-46db-998b-22224f12962a,3.23,Low
8c480fc5-427f-4fe3-b7cb-de8bd5e2d0e0,61.71,Medium
2a927c74-dc2d-47f1-b20c-cae59da9746d,3.75,Low
2b37303f-526f-40ae-9a5d-c0a0c623c95e,4.95,Low
c4310f93-b0f6-4996-a610-590bc2eead18,2.04,Low
28bcacd9-07cf-4084-ad30-d43d99faf4aa,2.14,Low
