anomaly_score,decision,actual_fraud
0.0766,ALLOW,0
0.1855,ALLOW,0
0.1433,ALLOW,0
0.1622,ALLOW,0
0.1215,ALLOW,0
0.0459,ALLOW,0
0.1046,ALLOW,0
0.1828,ALLOW,0
0.1102,ALLOW,0
0.1354,ALLOW,1
0.3223,ALLOW,0
0.143,ALLOW,0
0.195,ALLOW,0
0.2777,ALLOW,1
0.1025,ALLOW,0
0.0571,ALLOW,0
0.0776,ALLOW,0
0.0947,ALLOW,0
0.2061,ALLOW,0
0.1102,ALLOW,0
0.1005,ALLOW,0
0.1296,ALLOW,1
0.1533,ALLOW,0
0.1448,ALLOW,0
0.0897,ALLOW,0
0.11,ALLOW,0
0.0817,ALLOW,1
0.0784,ALLOW,0
0.3148,ALLOW,1
0.0843,ALLOW,0
0.2413,ALLOW,0
0.1852,ALLOW,0
0.0895,ALLOW,0
0.2133,ALLOW,0
0.1384,ALLOW,1
0.111,ALLOW,1
0.0657,ALLOW,0
0.9575,BLOCK,1
0.1054,ALLOW,0
0.0633,ALLOW,0
0.1055,ALLOW,0
0.0584,ALLOW,0
0.0976,ALLOW,0
0.1554,ALLOW,0
0.0959,ALLOW,0
0.0547,ALLOW,0
0.3203,ALLOW,1
0.1894,ALLOW,0
0.1612,ALLOW,0
0.1352,ALLOW,0
0.1549,ALLOW,0
0.1194,ALLOW,0
0.1854,ALLOW,1
0.2301,ALLOW,0
0.0916,ALLOW,0
0.1166,ALLOW,0
0.156,ALLOW,0
0.1041,ALLOW,0
0.149,ALLOW,0
0.1411,ALLOW,1
0.1651,ALLOW,0
0.0783,ALLOW,0
0.0688,ALLOW,0
0.6508,MONITOR,0
0.0754,ALLOW,0
0.0832,ALLOW,0
0.0525,ALLOW,0
0.0859,ALLOW,1
0.2737,ALLOW,0
0.1504,ALLOW,0
0.1076,ALLOW,0
0.1377,ALLOW,0
0.1255,ALLOW,0
0.1168,ALLOW,1
0.1582,ALLOW,0
0.0938,ALLOW,0
0.1332,ALLOW,0
0.1097,ALLOW,0
0.1689,ALLOW,0
0.0362,ALLOW,0
0.1777,ALLOW,0
0.1386,ALLOW,1
0.1688,ALLOW,0
0.1317,ALLOW,0
0.0889,ALLOW,0
0.0927,ALLOW,0
0.0845,ALLOW,0
0.119,ALLOW,0
0.1928,ALLOW,0
0.1049,ALLOW,0
0.0954,ALLOW,0
0.1178,ALLOW,0
0.0531,ALLOW,0
0.078,ALLOW,0
0.206,ALLOW,1
0.2032,ALLOW,0
0.1578,ALLOW,0
0.2046,ALLOW,0
0.0605,ALLOW,0
0.2042,ALLOW,1
0.0982,ALLOW,0
0.0656,ALLOW,0
0.0924,ALLOW,1
0.6446,MONITOR,0
0.0741,ALLOW,0
0.1495,ALLOW,0
0.1851,ALLOW,1
0.1108,ALLOW,0
0.1153,ALLOW,0
0.0717,ALLOW,0
0.2063,ALLOW,0
0.0816,ALLOW,0
0.1368,ALLOW,0
0.109,ALLOW,0
0.2202,ALLOW,0
0.1143,ALLOW,1
0.1138,ALLOW,0
0.0443,ALLOW,1
0.1885,ALLOW,1
0.1507,ALLOW,0
0.0827,ALLOW,1
0.2628,ALLOW,0
0.174,ALLOW,0
0.1574,ALLOW,0
0.0866,ALLOW,0
0.1646,ALLOW,0
0.1467,ALLOW,0
0.1068,ALLOW,1
0.0656,ALLOW,1
0.1901,ALLOW,1
0.1448,ALLOW,0
0.1977,ALLOW,0
0.1072,ALLOW,0
0.1273,ALLOW,0
0.0718,ALLOW,0
0.1052,ALLOW,0
0.153,ALLOW,1
0.0926,ALLOW,0
0.0459,ALLOW,0
0.1711,ALLOW,0
0.1375,ALLOW,0
0.1102,ALLOW,0
0.1589,ALLOW,1
0.227,ALLOW,1
0.1353,ALLOW,0
0.0782,ALLOW,0
0.157,ALLOW,1
0.0551,ALLOW,0
0.2043,ALLOW,0
0.2172,ALLOW,0
0.1028,ALLOW,0
0.2074,ALLOW,0
0.0925,ALLOW,0
0.1091,ALLOW,0
0.245,ALLOW,1
0.1532,ALLOW,0
0.1705,ALLOW,0
0.0846,ALLOW,0
0.1701,ALLOW,0
0.1361,ALLOW,0
0.1174,ALLOW,0
0.1185,ALLOW,1
0.0993,ALLOW,0
0.603,MONITOR,0
0.6093,MONITOR,0
0.1088,ALLOW,0
0.1508,ALLOW,0
0.1064,ALLOW,0
0.1553,ALLOW,0
0.0539,ALLOW,0
0.1339,ALLOW,1
0.1232,ALLOW,0
0.1294,ALLOW,0
0.1985,ALLOW,0
0.0947,ALLOW,0
0.0849,ALLOW,0
0.0871,ALLOW,0
0.2326,ALLOW,1
0.1413,ALLOW,0
0.1395,ALLOW,0
0.2203,ALLOW,1
0.2242,ALLOW,1
0.1222,ALLOW,0
0.0736,ALLOW,0
0.1001,ALLOW,0
0.1836,ALLOW,0
0.0795,ALLOW,1
0.1779,ALLOW,0
0.1235,ALLOW,1
0.1145,ALLOW,1
0.0864,ALLOW,0
0.1358,ALLOW,0
0.1428,ALLOW,0
0.1397,ALLOW,0
0.1298,ALLOW,0
0.0908,ALLOW,0
0.0892,ALLOW,0
0.0857,ALLOW,0
0.114,ALLOW,0
0.22,ALLOW,0
0.1504,ALLOW,1
0.1253,ALLOW,0
0.5994,MONITOR,0
0.0755,ALLOW,0
0.194,ALLOW,1
0.6415,MONITOR,0
0.1555,ALLOW,0
0.16,ALLOW,0
0.1546,ALLOW,0
0.1865,ALLOW,1
0.1219,ALLOW,0
0.0775,ALLOW,1
0.1395,ALLOW,0
0.1363,ALLOW,1
0.1077,ALLOW,0
0.0808,ALLOW,0
0.1644,ALLOW,0
0.1264,ALLOW,0
0.0901,ALLOW,0
0.126,ALLOW,0
0.6868,MONITOR,1
0.1315,ALLOW,0
0.131,ALLOW,0
0.1824,ALLOW,0
0.2039,ALLOW,0
0.115,ALLOW,0
0.1013,ALLOW,1
0.1181,ALLOW,0
0.0707,ALLOW,0
0.0854,ALLOW,0
0.127,ALLOW,0
0.1835,ALLOW,1
0.1624,ALLOW,0
0.1051,ALLOW,0
0.0533,ALLOW,0
0.2514,ALLOW,0
0.1246,ALLOW,0
0.1602,ALLOW,1
0.0942,ALLOW,0
0.2166,ALLOW,1
0.1742,ALLOW,0
0.1449,ALLOW,0
0.2793,ALLOW,0
0.1005,ALLOW,0
0.1578,ALLOW,0
0.2161,ALLOW,0
0.1656,ALLOW,1
0.1161,ALLOW,0
0.1243,ALLOW,0
0.1265,ALLOW,0
0.1453,ALLOW,0
0.1395,ALLOW,0
0.1382,ALLOW,0
0.1134,ALLOW,1
0.0938,ALLOW,0
0.0785,ALLOW,0
0.09,ALLOW,0
0.1764,ALLOW,0
0.1513,ALLOW,0
0.1879,ALLOW,0
0.2403,ALLOW,0
0.0592,ALLOW,0
0.114,ALLOW,0
0.1014,ALLOW,0
0.0751,ALLOW,0
0.1097,ALLOW,0
0.0477,ALLOW,0
0.1079,ALLOW,0
0.0671,ALLOW,0
0.1651,ALLOW,0
0.1312,ALLOW,0
0.0856,ALLOW,0
0.0963,ALLOW,0
0.0894,ALLOW,0
0.0618,ALLOW,0
0.0544,ALLOW,0
0.2638,ALLOW,0
0.1571,ALLOW,0
0.058,ALLOW,0
0.2546,ALLOW,1
0.2791,ALLOW,1
0.0815,ALLOW,0
0.0679,ALLOW,0
0.0684,ALLOW,0
0.0519,ALLOW,0
0.1182,ALLOW,0
0.1713,ALLOW,0
0.0964,ALLOW,0
0.2554,ALLOW,1
0.1911,ALLOW,0
0.1356,ALLOW,0
0.1692,ALLOW,0
0.1219,ALLOW,0
0.174,ALLOW,0
0.1692,ALLOW,1
0.1337,ALLOW,0
0.2521,ALLOW,0
0.1316,ALLOW,0
0.1606,ALLOW,0
0.1076,ALLOW,1
0.1044,ALLOW,0
0.1592,ALLOW,0
0.187,ALLOW,0
0.249,ALLOW,0
0.1122,ALLOW,0
0.1093,ALLOW,0
0.1204,ALLOW,0
0.6572,MONITOR,1
0.1851,ALLOW,0
0.2045,ALLOW,0
0.066,ALLOW,1
0.1955,ALLOW,0
0.1037,ALLOW,1
0.2522,ALLOW,0
0.2057,ALLOW,1
0.2097,ALLOW,1
0.099,ALLOW,0
0.2154,ALLOW,0
0.1072,ALLOW,0
0.0797,ALLOW,0
0.0879,ALLOW,0
0.2468,ALLOW,1
0.1351,ALLOW,0
0.194,ALLOW,0
0.1402,ALLOW,0
0.1757,ALLOW,1
0.2572,ALLOW,1
0.1812,ALLOW,0
0.6063,MONITOR,0
0.1426,ALLOW,0
0.2,ALLOW,1
0.111,ALLOW,0
0.051,ALLOW,0
0.0733,ALLOW,0
0.1685,ALLOW,1
0.1723,ALLOW,0
0.1495,ALLOW,1
0.1256,ALLOW,0
0.1438,ALLOW,0
0.102,ALLOW,0
0.0791,ALLOW,0
0.118,ALLOW,0
0.0555,ALLOW,0
0.1571,ALLOW,0
0.0483,ALLOW,0
0.1102,ALLOW,0
0.0323,ALLOW,0
0.1026,ALLOW,0
0.1795,ALLOW,0
0.1544,ALLOW,0
0.6368,MONITOR,0
0.1992,ALLOW,0
0.0349,ALLOW,0
0.0809,ALLOW,0
0.2042,ALLOW,0
0.2091,ALLOW,0
0.1071,ALLOW,0
0.1559,ALLOW,0
0.1602,ALLOW,0
0.1301,ALLOW,0
0.1492,ALLOW,0
0.0779,ALLOW,0
0.0859,ALLOW,0
0.128,ALLOW,0
0.1232,ALLOW,0
0.1437,ALLOW,0
0.1596,ALLOW,0
0.0454,ALLOW,0
0.106,ALLOW,0
0.1915,ALLOW,0
0.1662,ALLOW,0
0.1332,ALLOW,1
0.0926,ALLOW,0
0.3655,ALLOW,0
0.124,ALLOW,0
0.2752,ALLOW,1
0.1522,ALLOW,1
0.1838,ALLOW,1
0.0795,ALLOW,0
0.1763,ALLOW,0
0.1594,ALLOW,0
0.0938,ALLOW,0
0.0744,ALLOW,0
0.1328,ALLOW,0
0.1221,ALLOW,0
0.101,ALLOW,1
0.1632,ALLOW,1
0.1229,ALLOW,0
0.2218,ALLOW,1
0.1235,ALLOW,0
0.2716,ALLOW,1
0.1795,ALLOW,0
0.0741,ALLOW,0
0.0837,ALLOW,0
0.1357,ALLOW,0
0.1696,ALLOW,0
0.158,ALLOW,0
0.1062,ALLOW,0
0.1109,ALLOW,0
0.0849,ALLOW,0
0.0306,ALLOW,0
0.1754,ALLOW,0
0.1048,ALLOW,0
0.1214,ALLOW,0
0.1844,ALLOW,0
0.6457,MONITOR,0
0.1332,ALLOW,1
0.1439,ALLOW,0
0.1634,ALLOW,0
0.6389,MONITOR,0
0.1286,ALLOW,1
0.1758,ALLOW,0
0.3965,ALLOW,1
0.1555,ALLOW,1
0.1346,ALLOW,0
0.2833,ALLOW,1
0.1124,ALLOW,1
0.1046,ALLOW,1
0.1756,ALLOW,0
0.1667,ALLOW,0
0.1047,ALLOW,0
0.1712,ALLOW,0
0.1067,ALLOW,0
0.159,ALLOW,0
0.5904,MONITOR,0
0.128,ALLOW,0
0.0674,ALLOW,0
0.6387,MONITOR,0
0.1353,ALLOW,0
0.1003,ALLOW,0
0.1632,ALLOW,0
0.1551,ALLOW,0
0.1922,ALLOW,1
0.0969,ALLOW,0
0.162,ALLOW,0
0.1908,ALLOW,0
0.1564,ALLOW,0
0.1972,ALLOW,1
0.2786,ALLOW,1
0.1496,ALLOW,0
0.1704,ALLOW,0
0.1072,ALLOW,0
0.2761,ALLOW,1
0.1666,ALLOW,0
0.2686,ALLOW,0
0.1227,ALLOW,0
0.1038,ALLOW,1
0.1509,ALLOW,1
0.0434,ALLOW,0
0.0791,ALLOW,1
0.1108,ALLOW,0
0.1025,ALLOW,0
0.0349,ALLOW,0
0.1115,ALLOW,0
0.1326,ALLOW,0
0.2677,ALLOW,1
0.0469,ALLOW,0
0.0755,ALLOW,0
0.1269,ALLOW,0
0.0944,ALLOW,0
0.0919,ALLOW,0
0.2248,ALLOW,1
0.1961,ALLOW,0
0.2016,ALLOW,0
0.1491,ALLOW,0
0.1491,ALLOW,1
0.1056,ALLOW,0
0.2187,ALLOW,0
0.1702,ALLOW,0
0.0078,ALLOW,0
0.097,ALLOW,0
0.1363,ALLOW,0
0.1592,ALLOW,1
0.0578,ALLOW,0
0.1219,ALLOW,0
0.1462,ALLOW,1
0.1606,ALLOW,0
0.1334,ALLOW,1
0.1311,ALLOW,1
0.2498,ALLOW,0
0.2039,ALLOW,0
0.2297,ALLOW,0
0.1391,ALLOW,0
0.1806,ALLOW,0
0.2071,ALLOW,0
0.1277,ALLOW,0
0.1394,ALLOW,0
0.045,ALLOW,0
0.1518,ALLOW,0
0.0,ALLOW,0
0.1799,ALLOW,1
0.2199,ALLOW,0
0.2248,ALLOW,0
0.1424,ALLOW,0
0.1607,ALLOW,1
0.1552,ALLOW,0
0.0877,ALLOW,0
0.1451,ALLOW,0
0.1818,ALLOW,0
0.088,ALLOW,0
0.1429,ALLOW,0
0.2281,ALLOW,0
0.1991,ALLOW,0
0.1369,ALLOW,0
0.1014,ALLOW,0
0.2389,ALLOW,1
0.0723,ALLOW,0
0.1273,ALLOW,0
0.1602,ALLOW,0
0.2232,ALLOW,0
0.0659,ALLOW,0
0.1675,ALLOW,0
0.1872,ALLOW,0
0.1284,ALLOW,0
0.1742,ALLOW,0
0.1389,ALLOW,0
0.1519,ALLOW,0
0.1129,ALLOW,0
0.1356,ALLOW,1
0.1004,ALLOW,0
0.2595,ALLOW,0
0.2026,ALLOW,0
0.2086,ALLOW,0
0.1482,ALLOW,0
0.088,ALLOW,0
0.0929,ALLOW,1
0.2443,ALLOW,0
0.0945,ALLOW,0
0.0816,ALLOW,0
0.062,ALLOW,0
0.1385,ALLOW,1
0.1755,ALLOW,0
0.0952,ALLOW,0
0.1554,ALLOW,0
0.0671,ALLOW,0
0.0682,ALLOW,0
0.1689,ALLOW,0
0.0652,ALLOW,0
0.1229,ALLOW,0
0.3288,ALLOW,0
0.0766,ALLOW,0
0.1925,ALLOW,0
0.0971,ALLOW,0
0.0542,ALLOW,0
0.2635,ALLOW,0
0.2408,ALLOW,0
0.6157,MONITOR,0
0.1129,ALLOW,0
0.2089,ALLOW,0
0.0978,ALLOW,0
0.1083,ALLOW,1
0.1924,ALLOW,0
0.1542,ALLOW,0
0.1901,ALLOW,0
0.1411,ALLOW,1
0.1827,ALLOW,0
0.0464,ALLOW,0
0.2001,ALLOW,1
0.237,ALLOW,0
0.0888,ALLOW,0
0.2404,ALLOW,1
0.768,BLOCK,1
0.0259,ALLOW,0
0.0835,ALLOW,0
0.1858,ALLOW,0
0.0891,ALLOW,0
0.1518,ALLOW,0
0.105,ALLOW,0
0.105,ALLOW,0
0.1554,ALLOW,0
0.1308,ALLOW,0
0.1232,ALLOW,0
0.0973,ALLOW,0
0.0618,ALLOW,0
0.1121,ALLOW,0
0.1416,ALLOW,0
0.0738,ALLOW,0
0.6233,MONITOR,0
0.1076,ALLOW,0
0.2452,ALLOW,1
0.1581,ALLOW,0
0.1812,ALLOW,0
0.1308,ALLOW,1
0.1357,ALLOW,0
0.1255,ALLOW,0
0.0409,ALLOW,0
0.1607,ALLOW,0
0.0921,ALLOW,1
0.1511,ALLOW,0
0.1411,ALLOW,0
0.1216,ALLOW,0
0.2327,ALLOW,0
0.0944,ALLOW,0
0.6286,MONITOR,0
0.1247,ALLOW,0
0.2075,ALLOW,1
0.119,ALLOW,1
0.2099,ALLOW,1
0.0957,ALLOW,0
0.0625,ALLOW,0
0.1133,ALLOW,1
0.1586,ALLOW,1
0.1437,ALLOW,1
0.2329,ALLOW,0
0.1821,ALLOW,1
0.0746,ALLOW,1
0.0848,ALLOW,0
0.1963,ALLOW,0
0.0898,ALLOW,0
0.0938,ALLOW,1
0.1101,ALLOW,0
0.0855,ALLOW,0
0.2217,ALLOW,1
0.056,ALLOW,0
0.1797,ALLOW,1
0.1592,ALLOW,1
0.18,ALLOW,0
0.165,ALLOW,0
0.1273,ALLOW,0
0.273,ALLOW,1
0.1302,ALLOW,0
0.2258,ALLOW,0
0.1598,ALLOW,0
0.0795,ALLOW,0
0.0809,ALLOW,1
0.0925,ALLOW,0
0.1839,ALLOW,1
0.1728,ALLOW,0
0.1798,ALLOW,0
0.0763,ALLOW,0
0.0366,ALLOW,0
0.0848,ALLOW,0
0.0855,ALLOW,1
0.074,ALLOW,0
0.0719,ALLOW,0
0.1045,ALLOW,1
0.1467,ALLOW,0
0.0741,ALLOW,0
0.0863,ALLOW,1
0.0611,ALLOW,0
0.1308,ALLOW,0
0.1195,ALLOW,0
0.0691,ALLOW,0
0.248,ALLOW,1
0.0756,ALLOW,0
0.0908,ALLOW,0
0.245,ALLOW,0
0.0571,ALLOW,0
0.1608,ALLOW,0
0.2326,ALLOW,0
0.0479,ALLOW,0
0.1626,ALLOW,0
0.0661,ALLOW,0
0.2705,ALLOW,0
0.2685,ALLOW,0
0.1149,ALLOW,0
0.1375,ALLOW,1
0.1202,ALLOW,0
0.1472,ALLOW,0
0.2484,ALLOW,0
0.14,ALLOW,1
0.1406,ALLOW,0
0.1029,ALLOW,0
0.167,ALLOW,0
0.1421,ALLOW,0
0.1015,ALLOW,0
0.1194,ALLOW,0
0.063,ALLOW,0
0.0528,ALLOW,0
0.1162,ALLOW,0
0.1717,ALLOW,0
0.2779,ALLOW,0
0.2025,ALLOW,0
0.0832,ALLOW,0
0.1325,ALLOW,0
0.0821,ALLOW,0
0.0691,ALLOW,1
0.0575,ALLOW,0
0.152,ALLOW,0
0.163,ALLOW,1
0.1609,ALLOW,0
0.1327,ALLOW,0
0.223,ALLOW,1
0.1033,ALLOW,0
0.1726,ALLOW,0
0.1277,ALLOW,0
0.0893,ALLOW,0
0.0851,ALLOW,0
0.1095,ALLOW,1
0.0917,ALLOW,0
0.0683,ALLOW,0
0.0955,ALLOW,0
0.0965,ALLOW,0
0.1402,ALLOW,0
0.1021,ALLOW,0
0.1051,ALLOW,0
0.1729,ALLOW,0
0.168,ALLOW,0
0.1073,ALLOW,0
0.1843,ALLOW,0
0.1202,ALLOW,0
0.1168,ALLOW,0
0.1024,ALLOW,0
0.1813,ALLOW,1
0.0942,ALLOW,0
0.1112,ALLOW,0
0.22,ALLOW,0
0.1089,ALLOW,0
0.1167,ALLOW,0
0.0682,ALLOW,0
0.0745,ALLOW,0
0.1288,ALLOW,0
0.2628,ALLOW,0
0.0682,ALLOW,1
0.1342,ALLOW,0
0.166,ALLOW,0
0.0748,ALLOW,0
0.0788,ALLOW,0
0.0395,ALLOW,0
0.0563,ALLOW,0
0.1358,ALLOW,0
0.0641,ALLOW,0
0.1464,ALLOW,0
0.2076,ALLOW,0
0.0725,ALLOW,0
0.2791,ALLOW,0
0.1443,ALLOW,0
0.5533,MONITOR,1
0.0969,ALLOW,0
0.2078,ALLOW,0
0.1776,ALLOW,0
0.2179,ALLOW,0
0.2192,ALLOW,1
0.1327,ALLOW,0
0.2433,ALLOW,0
0.094,ALLOW,1
0.1034,ALLOW,0
0.0837,ALLOW,0
0.0959,ALLOW,1
0.0636,ALLOW,0
0.0501,ALLOW,0
0.268,ALLOW,0
0.1539,ALLOW,0
0.101,ALLOW,0
0.0791,ALLOW,0
0.2502,ALLOW,0
0.1889,ALLOW,0
0.0968,ALLOW,0
0.2249,ALLOW,0
0.2281,ALLOW,1
0.0656,ALLOW,0
0.1527,ALLOW,0
0.0898,ALLOW,0
0.1599,ALLOW,0
0.0922,ALLOW,0
0.1071,ALLOW,0
0.1402,ALLOW,0
0.1686,ALLOW,0
0.3191,ALLOW,0
0.1096,ALLOW,0
0.0588,ALLOW,1
0.2261,ALLOW,0
0.0776,ALLOW,0
0.1988,ALLOW,1
0.1326,ALLOW,1
0.1844,ALLOW,0
0.0175,ALLOW,0
0.063,ALLOW,0
0.118,ALLOW,0
0.16,ALLOW,0
0.0922,ALLOW,1
0.1205,ALLOW,0
0.1221,ALLOW,0
0.1741,ALLOW,1
0.1505,ALLOW,0
0.199,ALLOW,1
0.1379,ALLOW,0
0.1031,ALLOW,0
0.0772,ALLOW,0
0.2229,ALLOW,1
0.1029,ALLOW,0
0.1991,ALLOW,0
0.0783,ALLOW,0
0.6415,MONITOR,0
0.2289,ALLOW,0
0.1883,ALLOW,0
0.1037,ALLOW,0
0.0938,ALLOW,0
0.189,ALLOW,0
0.1367,ALLOW,0
0.0693,ALLOW,0
0.1557,ALLOW,1
0.0993,ALLOW,0
0.158,ALLOW,1
0.1532,ALLOW,0
0.1534,ALLOW,0
0.1161,ALLOW,0
0.1817,ALLOW,0
0.1464,ALLOW,0
0.0901,ALLOW,0
0.1141,ALLOW,1
0.1305,ALLOW,0
0.0496,ALLOW,0
0.0473,ALLOW,0
0.16,ALLOW,0
0.0815,ALLOW,1
0.6084,MONITOR,0
0.1454,ALLOW,0
0.075,ALLOW,0
0.1487,ALLOW,0
0.0711,ALLOW,0
0.1498,ALLOW,0
0.1253,ALLOW,0
0.0892,ALLOW,1
0.0684,ALLOW,0
0.9793,BLOCK,1
0.1055,ALLOW,1
0.048,ALLOW,0
0.1017,ALLOW,0
0.0749,ALLOW,0
0.1514,ALLOW,0
0.1127,ALLOW,0
0.1894,ALLOW,0
0.1721,ALLOW,0
0.2492,ALLOW,0
0.0557,ALLOW,0
0.1066,ALLOW,0
0.1151,ALLOW,0
0.0804,ALLOW,0
0.1762,ALLOW,0
0.1709,ALLOW,0
0.0724,ALLOW,0
0.0807,ALLOW,0
0.1473,ALLOW,0
0.1167,ALLOW,0
0.1065,ALLOW,0
0.057,ALLOW,0
0.1012,ALLOW,0
0.1487,ALLOW,1
0.0909,ALLOW,0
0.138,ALLOW,0
0.1559,ALLOW,1
0.1316,ALLOW,0
0.0972,ALLOW,0
0.0901,ALLOW,1
0.1112,ALLOW,0
0.08,ALLOW,0
0.0746,ALLOW,0
0.1917,ALLOW,0
0.1059,ALLOW,0
0.1521,ALLOW,0
0.1032,ALLOW,0
0.0976,ALLOW,0
0.1307,ALLOW,1
0.0981,ALLOW,0
0.1349,ALLOW,0
0.0849,ALLOW,0
0.0738,ALLOW,0
0.1471,ALLOW,0
0.3287,ALLOW,1
0.18,ALLOW,0
0.143,ALLOW,1
0.2242,ALLOW,0
0.1096,ALLOW,0
0.1398,ALLOW,0
0.1219,ALLOW,0
0.2143,ALLOW,0
0.2386,ALLOW,0
0.2043,ALLOW,1
0.1368,ALLOW,0
0.1941,ALLOW,0
0.307,ALLOW,0
0.1063,ALLOW,0
0.1364,ALLOW,0
0.1492,ALLOW,1
0.2481,ALLOW,1
0.1069,ALLOW,0
0.1141,ALLOW,0
0.1846,ALLOW,0
0.1073,ALLOW,0
0.1554,ALLOW,0
0.1128,ALLOW,0
0.2509,ALLOW,0
0.2104,ALLOW,0
0.1589,ALLOW,0
0.0742,ALLOW,0
0.2392,ALLOW,1
0.0813,ALLOW,0
0.1353,ALLOW,0
0.108,ALLOW,0
0.078,ALLOW,0
0.1682,ALLOW,0
0.0694,ALLOW,0
0.1148,ALLOW,0
0.1137,ALLOW,0
0.2255,ALLOW,0
0.1471,ALLOW,0
0.0742,ALLOW,0
0.1753,ALLOW,0
0.1605,ALLOW,1
0.1601,ALLOW,0
0.1428,ALLOW,0
0.0748,ALLOW,0
0.1467,ALLOW,0
0.0757,ALLOW,0
0.1617,ALLOW,0
0.1535,ALLOW,1
0.0941,ALLOW,0
0.1501,ALLOW,0
0.1406,ALLOW,1
0.1766,ALLOW,0
0.2494,ALLOW,0
0.1011,ALLOW,0
0.211,ALLOW,0
0.3498,ALLOW,0
0.1708,ALLOW,0
0.1046,ALLOW,0
0.1128,ALLOW,0
0.1121,ALLOW,0
0.1352,ALLOW,0
0.1987,ALLOW,0
0.1393,ALLOW,0
0.1428,ALLOW,0
0.0678,ALLOW,0
0.2488,ALLOW,0
0.1811,ALLOW,1
0.2046,ALLOW,0
0.1301,ALLOW,0
0.2524,ALLOW,0
0.2513,ALLOW,0
0.6241,MONITOR,0
0.2458,ALLOW,1
0.1353,ALLOW,0
0.1026,ALLOW,0
0.0978,ALLOW,0
0.1323,ALLOW,0
0.2316,ALLOW,0
0.5953,MONITOR,0
0.0918,ALLOW,0
0.0809,ALLOW,0
0.061,ALLOW,0
0.1034,ALLOW,1
0.0933,ALLOW,1
0.0915,ALLOW,0
0.114,ALLOW,0
0.1117,ALLOW,0
0.1811,ALLOW,0
0.2085,ALLOW,0
0.1117,ALLOW,0
0.0798,ALLOW,1
0.0884,ALLOW,0
0.2339,ALLOW,0
0.0975,ALLOW,0
0.0849,ALLOW,0
0.0865,ALLOW,1
0.196,ALLOW,0
0.1174,ALLOW,0
0.1587,ALLOW,1
0.1209,ALLOW,0
0.0884,ALLOW,0
0.0907,ALLOW,1
0.1333,ALLOW,0
0.1955,ALLOW,0
0.0593,ALLOW,0
0.1731,ALLOW,0
0.1241,ALLOW,0
0.1144,ALLOW,0
0.1479,ALLOW,1
0.1458,ALLOW,0
0.0587,ALLOW,0
0.0648,ALLOW,0
0.0882,ALLOW,0
0.7298,BLOCK,1
0.0906,ALLOW,1
0.1147,ALLOW,0
0.2426,ALLOW,1
0.0883,ALLOW,0
0.0991,ALLOW,0
0.053,ALLOW,0
0.121,ALLOW,0
0.0919,ALLOW,0
0.1183,ALLOW,0
0.0803,ALLOW,0
0.0847,ALLOW,0
0.1146,ALLOW,0
0.072,ALLOW,0
0.211,ALLOW,0
0.1692,ALLOW,0
0.1055,ALLOW,0
0.1218,ALLOW,0
0.1293,ALLOW,0
0.0482,ALLOW,0
0.1827,ALLOW,0
0.153,ALLOW,0
0.2635,ALLOW,0
0.1315,ALLOW,0
0.1992,ALLOW,1
0.1406,ALLOW,0
0.1091,ALLOW,0
0.0723,ALLOW,0
0.1523,ALLOW,0
0.2157,ALLOW,0
0.1106,ALLOW,0
0.2207,ALLOW,1
0.1325,ALLOW,0
0.1008,ALLOW,0
0.186,ALLOW,0
0.0777,ALLOW,0
0.0895,ALLOW,0
0.0738,ALLOW,0
0.0886,ALLOW,0
0.1036,ALLOW,0
0.1634,ALLOW,0
0.1024,ALLOW,1
0.1001,ALLOW,0
0.7385,BLOCK,1
0.2402,ALLOW,0
0.1389,ALLOW,0
0.0647,ALLOW,0
0.0901,ALLOW,0
0.0611,ALLOW,0
0.2258,ALLOW,0
0.114,ALLOW,0
0.0919,ALLOW,0
0.1013,ALLOW,0
0.0548,ALLOW,0
0.6224,MONITOR,0
0.2156,ALLOW,0
0.1256,ALLOW,0
0.1115,ALLOW,0
0.1172,ALLOW,0
0.1831,ALLOW,0
0.149,ALLOW,0
0.2783,ALLOW,1
0.6093,MONITOR,0
0.0975,ALLOW,0
0.1005,ALLOW,1
0.1122,ALLOW,0
0.1199,ALLOW,0
0.1861,ALLOW,0
0.1394,ALLOW,0
0.1861,ALLOW,0
0.2044,ALLOW,1
0.2176,ALLOW,0
0.0549,ALLOW,0
0.1404,ALLOW,0
0.0731,ALLOW,0
0.1092,ALLOW,0
0.0956,ALLOW,0
0.1863,ALLOW,0
0.1674,ALLOW,1
0.1316,ALLOW,0
0.2531,ALLOW,0
0.0449,ALLOW,0
0.1041,ALLOW,0
0.5617,MONITOR,1
0.2217,ALLOW,0
0.0772,ALLOW,0
0.129,ALLOW,0
0.0639,ALLOW,0
0.1252,ALLOW,0
0.0561,ALLOW,0
0.0612,ALLOW,0
0.0939,ALLOW,0
0.2321,ALLOW,0
0.0968,ALLOW,0
0.1237,ALLOW,1
0.2854,ALLOW,0
0.075,ALLOW,0
0.6573,MONITOR,0
0.0527,ALLOW,1
0.0642,ALLOW,0
0.1078,ALLOW,0
0.0388,ALLOW,0
0.1018,ALLOW,0
0.1287,ALLOW,0
0.1096,ALLOW,0
0.0748,ALLOW,0
0.0893,ALLOW,0
0.2619,ALLOW,0
0.2148,ALLOW,0
0.1104,ALLOW,0
0.0506,ALLOW,0
