Transaction_ID,Risk_Score_0_100,Actual_Label,Action
21128,1.97,0,ALLOW
21129,2.4,0,ALLOW
21130,2.11,0,ALLOW
21131,1.48,0,ALLOW
21132,3.02,0,ALLOW
21133,3.08,0,ALLOW
21134,2.39,0,ALLOW
21135,1.45,0,ALLOW
21136,1.52,1,ALLOW
21137,4.25,1,BLOCK
21138,3.31,0,ALLOW
21139,6.92,0,BLOCK
21140,6.99,1,BLOCK
21141,3.13,0,ALLOW
21142,2.49,0,ALLOW
21143,2.58,1,ALLOW
21144,1.93,0,ALLOW
21145,3.92,0,BLOCK
21146,2.38,0,ALLOW
21147,2.65,0,ALLOW
21148,3.44,0,ALLOW
21149,3.35,0,ALLOW
21150,1.85,0,ALLOW
21151,2.84,0,ALLOW
21152,4.75,0,BLOCK
21153,3.09,0,ALLOW
21154,4.73,1,BLOCK
21155,2.73,0,ALLOW
21156,2.49,0,ALLOW
21157,2.33,0,ALLOW
21158,1.58,0,ALLOW
21159,3.77,0,BLOCK
21160,3.5,0,BLOCK
21161,6.55,0,BLOCK
21162,2.59,1,ALLOW
21163,5.11,0,BLOCK
21164,5.11,0,BLOCK
21165,7.77,0,BLOCK
21166,1.98,1,ALLOW
21167,16.11,1,BLOCK
21168,2.92,0,ALLOW
21169,2.59,0,ALLOW
21170,2.85,0,ALLOW
21171,9.09,1,BLOCK
21172,3.32,0,ALLOW
21173,3.72,0,BLOCK
21174,6.93,0,BLOCK
21175,5.55,1,BLOCK
21176,1.73,0,ALLOW
21177,4.3,0,BLOCK
21178,1.26,0,ALLOW
21179,4.65,0,BLOCK
21180,3.33,0,ALLOW
21181,4.14,0,BLOCK
21182,2.77,0,ALLOW
21183,3.0,0,ALLOW
21184,3.01,0,ALLOW
21185,2.69,0,ALLOW
21186,3.63,0,BLOCK
21187,1.6,0,ALLOW
21188,10.26,0,BLOCK
21189,3.11,0,ALLOW
21190,2.5,0,ALLOW
21191,1.91,0,ALLOW
21192,2.96,0,ALLOW
21193,3.91,0,BLOCK
21194,2.91,0,ALLOW
21195,2.58,0,ALLOW
21196,5.38,0,BLOCK
21197,1.26,0,ALLOW
21198,5.06,0,BLOCK
21199,3.9,0,BLOCK
21200,3.08,0,ALLOW
21201,2.17,0,ALLOW
21202,3.12,0,ALLOW
21203,3.82,0,BLOCK
21204,2.61,0,ALLOW
21205,2.36,0,ALLOW
21206,3.99,1,BLOCK
21207,3.08,0,ALLOW
21208,1.68,0,ALLOW
21209,2.9,0,ALLOW
21210,1.95,1,ALLOW
21211,1.94,0,ALLOW
21212,4.33,0,BLOCK
21213,5.59,0,BLOCK
21214,3.73,0,BLOCK
21215,1.91,0,ALLOW
21216,2.89,1,ALLOW
21217,1.72,1,ALLOW
21218,2.99,1,ALLOW
21219,2.16,0,ALLOW
21220,2.72,0,ALLOW
21221,2.92,0,ALLOW
21222,4.58,0,BLOCK
21223,1.84,0,ALLOW
21224,4.16,0,BLOCK
21225,2.24,0,ALLOW
21226,8.49,1,BLOCK
21227,5.45,0,BLOCK
21228,4.14,0,BLOCK
21229,1.89,0,ALLOW
21230,10.51,1,BLOCK
21231,3.82,0,BLOCK
21232,6.92,0,BLOCK
21233,1.76,0,ALLOW
21234,2.08,0,ALLOW
21235,6.44,0,BLOCK
21236,3.02,0,ALLOW
21237,6.7,0,BLOCK
21238,3.08,0,ALLOW
21239,5.09,0,BLOCK
21240,2.91,1,ALLOW
21241,0.95,1,ALLOW
21242,4.24,0,BLOCK
21243,3.46,0,ALLOW
21244,1.85,0,ALLOW
21245,3.75,0,BLOCK
21246,3.63,0,BLOCK
21247,2.39,1,ALLOW
21248,2.71,1,ALLOW
21249,5.62,0,BLOCK
21250,2.6,0,ALLOW
21251,3.54,0,BLOCK
21252,3.58,0,BLOCK
21253,5.43,0,BLOCK
21254,1.37,0,ALLOW
21255,4.84,0,BLOCK
21256,4.39,0,BLOCK
21257,3.47,0,ALLOW
21258,1.8,1,ALLOW
21259,8.39,0,BLOCK
21260,2.79,0,ALLOW
21261,2.12,0,ALLOW
21262,6.84,0,BLOCK
21263,3.48,0,ALLOW
21264,2.17,0,ALLOW
21265,3.56,0,BLOCK
21266,4.58,0,BLOCK
21267,4.43,0,BLOCK
21268,3.83,0,BLOCK
21269,1.59,0,ALLOW
21270,2.23,0,ALLOW
21271,3.13,0,ALLOW
21272,2.54,0,ALLOW
21273,2.38,0,ALLOW
21274,3.14,0,ALLOW
21275,2.83,1,ALLOW
21276,4.48,0,BLOCK
21277,3.98,0,BLOCK
21278,4.8,0,BLOCK
21279,6.35,0,BLOCK
21280,3.04,0,ALLOW
21281,6.62,0,BLOCK
21282,3.22,0,ALLOW
21283,4.0,0,BLOCK
21284,4.11,0,BLOCK
21285,7.48,0,BLOCK
21286,1.87,0,ALLOW
21287,2.9,0,ALLOW
21288,3.33,0,ALLOW
21289,6.56,0,BLOCK
21290,7.75,0,BLOCK
21291,2.52,0,ALLOW
21292,6.92,0,BLOCK
21293,4.81,0,BLOCK
21294,2.22,0,ALLOW
21295,4.32,0,BLOCK
21296,3.94,0,BLOCK
21297,3.18,1,ALLOW
21298,2.15,0,ALLOW
21299,1.05,0,ALLOW
21300,3.82,0,BLOCK
21301,2.36,0,ALLOW
21302,10.62,1,BLOCK
21303,1.35,0,ALLOW
21304,4.03,0,BLOCK
21305,14.93,1,BLOCK
21306,2.93,0,ALLOW
21307,7.1,0,BLOCK
21308,5.99,1,BLOCK
21309,4.26,0,BLOCK
21310,1.89,1,ALLOW
21311,2.95,0,ALLOW
21312,2.69,1,ALLOW
21313,3.31,0,ALLOW
21314,3.17,0,ALLOW
21315,2.76,0,ALLOW
21316,2.21,0,ALLOW
21317,28.35,1,BLOCK
21318,3.6,1,BLOCK
21319,1.42,0,ALLOW
21320,5.08,0,BLOCK
21321,3.53,1,BLOCK
21322,1.8,0,ALLOW
21323,2.96,0,ALLOW
21324,2.35,1,ALLOW
21325,2.6,0,ALLOW
21326,2.2,0,ALLOW
21327,2.02,1,ALLOW
21328,2.22,0,ALLOW
21329,3.76,0,BLOCK
21330,1.88,0,ALLOW
21331,2.04,0,ALLOW
21332,2.07,0,ALLOW
21333,1.67,1,ALLOW
21334,2.88,0,ALLOW
21335,2.85,0,ALLOW
21336,2.11,0,ALLOW
21337,2.3,0,ALLOW
21338,2.49,0,ALLOW
21339,3.23,0,ALLOW
21340,3.68,0,BLOCK
21341,6.77,0,BLOCK
21342,1.97,0,ALLOW
21343,4.06,0,BLOCK
21344,3.47,1,ALLOW
21345,2.33,0,ALLOW
21346,2.93,1,ALLOW
21347,4.39,0,BLOCK
21348,1.99,0,ALLOW
21349,3.35,0,ALLOW
21350,3.94,0,BLOCK
21351,2.9,0,ALLOW
21352,1.58,0,ALLOW
21353,3.94,0,BLOCK
21354,3.94,0,BLOCK
21355,1.83,0,ALLOW
21356,3.73,0,BLOCK
21357,2.6,0,ALLOW
21358,1.93,0,ALLOW
21359,5.08,0,BLOCK
21360,3.95,0,BLOCK
21361,2.78,0,ALLOW
21362,3.27,0,ALLOW
21363,1.46,0,ALLOW
21364,1.45,1,ALLOW
21365,2.91,0,ALLOW
21366,4.29,1,BLOCK
21367,2.42,0,ALLOW
21368,5.62,1,BLOCK
21369,3.9,0,BLOCK
21370,10.91,0,BLOCK
21371,1.58,0,ALLOW
21372,8.15,1,BLOCK
21373,1.72,0,ALLOW
21374,3.01,0,ALLOW
21375,3.39,0,ALLOW
21376,6.32,0,BLOCK
21377,1.84,0,ALLOW
21378,1.94,0,ALLOW
21379,1.46,0,ALLOW
21380,5.35,1,BLOCK
21381,2.0,0,ALLOW
21382,1.51,0,ALLOW
21383,3.05,0,ALLOW
21384,7.44,0,BLOCK
21385,2.28,0,ALLOW
21386,2.31,0,ALLOW
21387,6.74,0,BLOCK
21388,2.8,0,ALLOW
21389,2.33,0,ALLOW
21390,3.5,0,BLOCK
21391,6.41,1,BLOCK
21392,1.78,0,ALLOW
21393,3.76,0,BLOCK
21394,2.54,0,ALLOW
21395,21.74,1,BLOCK
21396,3.93,0,BLOCK
21397,20.11,1,BLOCK
21398,2.88,0,ALLOW
21399,1.99,0,ALLOW
21400,6.92,0,BLOCK
21401,5.14,0,BLOCK
21402,7.32,0,BLOCK
21403,2.23,0,ALLOW
21404,3.01,0,ALLOW
21405,1.99,0,ALLOW
21406,5.04,0,BLOCK
21407,5.22,0,BLOCK
21408,1.77,0,ALLOW
21409,9.73,1,BLOCK
21410,2.88,0,ALLOW
21411,3.4,0,ALLOW
21412,25.92,1,BLOCK
21413,2.87,0,ALLOW
21414,2.21,0,ALLOW
21415,3.0,0,ALLOW
21416,3.96,1,BLOCK
21417,1.77,0,ALLOW
21418,4.21,0,BLOCK
21419,3.19,0,ALLOW
21420,3.24,0,ALLOW
21421,3.67,1,BLOCK
21422,3.01,0,ALLOW
21423,6.19,0,BLOCK
21424,6.23,0,BLOCK
21425,5.5,0,BLOCK
21426,1.53,0,ALLOW
21427,6.03,0,BLOCK
21428,9.23,1,BLOCK
21429,4.28,0,BLOCK
21430,1.55,0,ALLOW
21431,3.54,1,BLOCK
21432,3.18,0,ALLOW
21433,3.4,0,ALLOW
21434,3.18,1,ALLOW
21435,1.8,0,ALLOW
21436,2.31,0,ALLOW
21437,6.27,0,BLOCK
21438,2.03,0,ALLOW
21439,5.86,0,BLOCK
21440,5.78,1,BLOCK
21441,4.47,0,BLOCK
21442,3.55,0,BLOCK
21443,3.93,0,BLOCK
21444,5.51,0,BLOCK
21445,7.38,1,BLOCK
21446,2.77,0,ALLOW
21447,3.97,1,BLOCK
21448,3.13,0,ALLOW
21449,1.36,0,ALLOW
21450,4.52,0,BLOCK
21451,2.89,0,ALLOW
21452,6.77,0,BLOCK
21453,2.76,0,ALLOW
21454,1.21,0,ALLOW
21455,2.57,0,ALLOW
21456,2.67,0,ALLOW
21457,2.23,0,ALLOW
21458,3.66,1,BLOCK
21459,12.06,0,BLOCK
21460,3.79,0,BLOCK
21461,1.25,0,ALLOW
21462,2.64,1,ALLOW
21463,3.77,0,BLOCK
21464,2.12,0,ALLOW
21465,1.77,0,ALLOW
21466,2.2,0,ALLOW
21467,6.71,0,BLOCK
21468,3.41,0,ALLOW
21469,3.31,0,ALLOW
21470,2.12,1,ALLOW
21471,5.36,0,BLOCK
21472,4.64,0,BLOCK
21473,2.5,0,ALLOW
21474,2.26,0,ALLOW
21475,1.61,1,ALLOW
21476,2.64,0,ALLOW
21477,6.97,1,BLOCK
21478,2.61,0,ALLOW
21479,5.42,0,BLOCK
21480,5.07,0,BLOCK
21481,2.94,0,ALLOW
21482,7.96,0,BLOCK
21483,17.17,1,BLOCK
21484,3.16,1,ALLOW
21485,2.28,0,ALLOW
21486,3.79,1,BLOCK
21487,4.07,0,BLOCK
21488,2.01,0,ALLOW
21489,2.86,0,ALLOW
21490,1.42,0,ALLOW
21491,2.87,0,ALLOW
21492,4.15,0,BLOCK
21493,1.8,0,ALLOW
21494,2.0,0,ALLOW
21495,18.47,1,BLOCK
21496,5.9,0,BLOCK
21497,5.52,0,BLOCK
21498,2.58,0,ALLOW
21499,5.04,0,BLOCK
21500,3.17,0,ALLOW
21501,5.48,1,BLOCK
21502,6.72,0,BLOCK
21503,2.26,0,ALLOW
21504,3.43,0,ALLOW
21505,3.78,0,BLOCK
21506,2.2,0,ALLOW
21507,4.72,0,BLOCK
21508,2.28,1,ALLOW
21509,6.72,0,BLOCK
21510,2.2,0,ALLOW
21511,1.51,0,ALLOW
21512,2.48,0,ALLOW
21513,1.5,0,ALLOW
21514,1.73,0,ALLOW
21515,1.91,0,ALLOW
21516,14.85,1,BLOCK
21517,1.87,0,ALLOW
21518,3.16,0,ALLOW
21519,3.07,0,ALLOW
21520,3.12,0,ALLOW
21521,3.91,0,BLOCK
21522,3.1,1,ALLOW
21523,7.0,0,BLOCK
21524,2.66,0,ALLOW
21525,3.6,0,BLOCK
21526,2.9,0,ALLOW
21527,4.5,0,BLOCK
21528,1.14,0,ALLOW
21529,6.28,0,BLOCK
21530,1.72,1,ALLOW
21531,7.39,0,BLOCK
21532,3.77,0,BLOCK
21533,2.58,0,ALLOW
21534,2.17,0,ALLOW
21535,2.78,0,ALLOW
21536,3.29,0,ALLOW
21537,8.05,0,BLOCK
21538,6.68,0,BLOCK
21539,4.29,0,BLOCK
21540,3.85,0,BLOCK
21541,1.93,0,ALLOW
21542,1.78,0,ALLOW
21543,3.73,1,BLOCK
21544,4.25,0,BLOCK
21545,4.37,0,BLOCK
21546,5.53,0,BLOCK
21547,1.82,0,ALLOW
21548,4.79,1,BLOCK
21549,1.39,0,ALLOW
21550,1.4,0,ALLOW
21551,4.54,1,BLOCK
21552,2.74,0,ALLOW
21553,1.4,0,ALLOW
21554,2.4,0,ALLOW
21555,10.71,1,BLOCK
21556,4.11,0,BLOCK
21557,2.99,0,ALLOW
21558,1.59,0,ALLOW
21559,6.2,0,BLOCK
21560,3.39,0,ALLOW
21561,2.29,0,ALLOW
21562,3.57,0,BLOCK
21563,4.6,0,BLOCK
21564,1.61,1,ALLOW
21565,2.6,0,ALLOW
21566,2.72,1,ALLOW
21567,1.66,1,ALLOW
21568,2.36,0,ALLOW
21569,1.46,1,ALLOW
21570,5.78,0,BLOCK
21571,5.76,0,BLOCK
21572,5.37,0,BLOCK
21573,3.1,0,ALLOW
21574,4.16,0,BLOCK
21575,2.31,0,ALLOW
21576,2.98,1,ALLOW
21577,1.75,1,ALLOW
21578,2.96,1,ALLOW
21579,2.54,0,ALLOW
21580,6.44,0,BLOCK
21581,2.86,0,ALLOW
21582,2.7,0,ALLOW
21583,2.52,0,ALLOW
21584,4.35,0,BLOCK
21585,4.51,1,BLOCK
21586,2.7,0,ALLOW
21587,1.34,0,ALLOW
21588,4.08,0,BLOCK
21589,4.39,0,BLOCK
21590,2.44,0,ALLOW
21591,2.76,1,ALLOW
21592,14.37,1,BLOCK
21593,3.25,0,ALLOW
21594,2.64,0,ALLOW
21595,2.15,1,ALLOW
21596,2.98,0,ALLOW
21597,4.06,0,BLOCK
21598,2.98,0,ALLOW
21599,3.22,0,ALLOW
21600,5.32,0,BLOCK
21601,3.14,0,ALLOW
21602,3.11,0,ALLOW
21603,6.37,1,BLOCK
21604,4.31,0,BLOCK
21605,4.81,0,BLOCK
21606,4.06,0,BLOCK
21607,7.13,0,BLOCK
21608,2.8,0,ALLOW
21609,2.77,0,ALLOW
21610,2.24,1,ALLOW
21611,6.43,0,BLOCK
21612,1.86,0,ALLOW
21613,3.69,0,BLOCK
21614,2.6,0,ALLOW
21615,3.53,0,BLOCK
21616,3.3,0,ALLOW
21617,3.38,0,ALLOW
21618,1.87,0,ALLOW
21619,13.9,1,BLOCK
21620,3.84,0,BLOCK
21621,3.08,0,ALLOW
21622,6.54,0,BLOCK
21623,2.4,0,ALLOW
21624,1.66,0,ALLOW
21625,1.92,0,ALLOW
21626,17.26,1,BLOCK
21627,4.77,0,BLOCK
21628,5.6,0,BLOCK
21629,9.21,1,BLOCK
21630,2.99,1,ALLOW
21631,4.0,0,BLOCK
21632,2.19,0,ALLOW
21633,3.2,0,ALLOW
21634,8.3,0,BLOCK
21635,1.85,1,ALLOW
21636,2.51,0,ALLOW
21637,4.41,1,BLOCK
21638,4.02,1,BLOCK
21639,1.89,0,ALLOW
21640,3.02,0,ALLOW
21641,2.53,0,ALLOW
21642,3.72,0,BLOCK
21643,3.18,0,ALLOW
21644,2.94,0,ALLOW
21645,2.58,0,ALLOW
21646,1.68,0,ALLOW
21647,2.18,0,ALLOW
21648,7.93,0,BLOCK
21649,2.55,1,ALLOW
21650,3.55,0,BLOCK
21651,7.96,0,BLOCK
21652,2.89,0,ALLOW
21653,2.7,1,ALLOW
21654,2.81,0,ALLOW
21655,2.49,0,ALLOW
21656,1.79,0,ALLOW
21657,4.22,0,BLOCK
21658,5.19,1,BLOCK
21659,2.17,0,ALLOW
21660,2.86,1,ALLOW
21661,3.84,0,BLOCK
21662,2.69,1,ALLOW
21663,3.7,0,BLOCK
21664,1.81,0,ALLOW
21665,7.84,0,BLOCK
21666,5.12,0,BLOCK
21667,2.79,0,ALLOW
21668,3.14,0,ALLOW
21669,9.87,1,BLOCK
21670,4.01,0,BLOCK
21671,2.63,0,ALLOW
21672,3.4,0,ALLOW
21673,12.06,0,BLOCK
21674,3.11,0,ALLOW
21675,1.74,1,ALLOW
21676,1.82,0,ALLOW
21677,1.54,0,ALLOW
21678,1.55,0,ALLOW
21679,3.1,0,ALLOW
21680,6.2,1,BLOCK
21681,3.69,0,BLOCK
21682,2.79,0,ALLOW
21683,1.85,0,ALLOW
21684,10.14,0,BLOCK
21685,2.34,0,ALLOW
21686,4.35,1,BLOCK
21687,2.92,0,ALLOW
21688,3.74,1,BLOCK
21689,3.9,0,BLOCK
21690,5.07,0,BLOCK
21691,11.71,0,BLOCK
21692,2.47,0,ALLOW
21693,6.53,0,BLOCK
21694,4.95,0,BLOCK
21695,6.09,1,BLOCK
21696,2.6,0,ALLOW
21697,2.29,0,ALLOW
21698,3.98,0,BLOCK
21699,5.88,0,BLOCK
21700,3.38,0,ALLOW
21701,5.01,0,BLOCK
21702,2.17,1,ALLOW
21703,3.14,0,ALLOW
21704,2.1,0,ALLOW
21705,3.18,0,ALLOW
21706,7.09,0,BLOCK
21707,3.65,0,BLOCK
21708,6.04,0,BLOCK
21709,3.47,0,ALLOW
21710,2.44,0,ALLOW
21711,3.73,0,BLOCK
21712,2.19,0,ALLOW
21713,2.11,0,ALLOW
21714,3.53,0,BLOCK
21715,1.69,0,ALLOW
21716,2.55,0,ALLOW
21717,2.77,0,ALLOW
21718,5.25,0,BLOCK
21719,3.29,0,ALLOW
21720,1.8,0,ALLOW
21721,1.28,0,ALLOW
21722,1.43,0,ALLOW
21723,1.86,0,ALLOW
21724,1.84,0,ALLOW
21725,1.95,0,ALLOW
21726,3.36,0,ALLOW
21727,2.49,0,ALLOW
21728,8.22,1,BLOCK
21729,7.71,1,BLOCK
21730,2.22,0,ALLOW
21731,1.99,0,ALLOW
21732,1.91,0,ALLOW
21733,1.76,0,ALLOW
21734,4.03,0,BLOCK
21735,4.14,0,BLOCK
21736,2.37,0,ALLOW
21737,3.95,1,BLOCK
21738,3.43,0,ALLOW
21739,2.63,0,ALLOW
21740,4.08,0,BLOCK
21741,3.56,0,BLOCK
21742,6.56,0,BLOCK
21743,3.35,1,ALLOW
21744,2.96,0,ALLOW
21745,3.03,0,ALLOW
21746,4.54,0,BLOCK
21747,3.71,0,BLOCK
21748,2.13,1,ALLOW
21749,1.81,0,ALLOW
21750,3.02,0,ALLOW
21751,5.87,0,BLOCK
21752,11.53,0,BLOCK
21753,2.24,0,ALLOW
21754,4.1,0,BLOCK
21755,6.12,0,BLOCK
21756,4.19,1,BLOCK
21757,4.5,0,BLOCK
21758,3.21,0,ALLOW
21759,1.58,1,ALLOW
21760,4.4,0,BLOCK
21761,1.57,1,ALLOW
21762,6.49,0,BLOCK
21763,5.05,1,BLOCK
21764,1.87,1,ALLOW
21765,3.66,0,BLOCK
21766,6.03,0,BLOCK
21767,2.61,0,ALLOW
21768,1.51,0,ALLOW
21769,2.51,0,ALLOW
21770,2.83,1,ALLOW
21771,3.87,0,BLOCK
21772,4.7,0,BLOCK
21773,3.47,0,ALLOW
21774,5.19,1,BLOCK
21775,6.33,1,BLOCK
21776,3.83,0,BLOCK
21777,2.59,0,ALLOW
21778,4.25,0,BLOCK
21779,10.65,1,BLOCK
21780,2.52,0,ALLOW
21781,1.55,0,ALLOW
21782,1.49,0,ALLOW
21783,3.32,1,ALLOW
21784,5.05,0,BLOCK
21785,1.88,1,ALLOW
21786,2.3,0,ALLOW
21787,1.71,0,ALLOW
21788,4.27,0,BLOCK
21789,3.26,0,ALLOW
21790,3.45,0,ALLOW
21791,1.84,0,ALLOW
21792,6.24,0,BLOCK
21793,1.81,0,ALLOW
21794,2.51,0,ALLOW
21795,1.47,0,ALLOW
21796,2.98,0,ALLOW
21797,4.38,0,BLOCK
21798,2.65,0,ALLOW
21799,3.83,0,BLOCK
21800,8.15,0,BLOCK
21801,1.52,0,ALLOW
21802,2.64,0,ALLOW
21803,5.0,0,BLOCK
21804,4.24,0,BLOCK
21805,1.94,0,ALLOW
21806,3.35,0,ALLOW
21807,5.46,0,BLOCK
21808,4.19,0,BLOCK
21809,5.25,0,BLOCK
21810,2.28,0,ALLOW
21811,3.06,0,ALLOW
21812,2.4,0,ALLOW
21813,3.15,0,ALLOW
21814,2.69,0,ALLOW
21815,4.48,0,BLOCK
21816,1.67,0,ALLOW
21817,3.97,0,BLOCK
21818,5.66,0,BLOCK
21819,4.98,0,BLOCK
21820,2.32,1,ALLOW
21821,3.13,0,ALLOW
21822,8.55,0,BLOCK
21823,5.21,0,BLOCK
21824,2.16,1,ALLOW
21825,30.18,1,BLOCK
21826,2.17,1,ALLOW
21827,2.51,0,ALLOW
21828,4.73,0,BLOCK
21829,3.6,0,BLOCK
21830,2.2,0,ALLOW
21831,2.04,0,ALLOW
21832,3.58,0,BLOCK
21833,5.09,0,BLOCK
21834,2.17,1,ALLOW
21835,4.93,1,BLOCK
21836,4.04,0,BLOCK
21837,7.03,1,BLOCK
21838,2.26,0,ALLOW
21839,6.63,1,BLOCK
21840,4.6,0,BLOCK
21841,2.02,0,ALLOW
21842,1.33,0,ALLOW
21843,3.22,0,ALLOW
21844,6.99,0,BLOCK
21845,1.98,0,ALLOW
21846,2.08,0,ALLOW
21847,2.73,0,ALLOW
21848,2.14,0,ALLOW
21849,1.21,0,ALLOW
21850,3.52,0,BLOCK
21851,3.28,0,ALLOW
21852,2.71,0,ALLOW
21853,6.86,0,BLOCK
21854,1.49,0,ALLOW
21855,10.33,1,BLOCK
21856,5.05,0,BLOCK
21857,3.91,0,BLOCK
21858,1.53,0,ALLOW
21859,2.86,1,ALLOW
21860,5.52,0,BLOCK
21861,1.53,1,ALLOW
21862,4.22,1,BLOCK
21863,3.76,0,BLOCK
21864,3.44,1,ALLOW
21865,3.95,1,BLOCK
21866,2.23,1,ALLOW
21867,4.87,0,BLOCK
21868,4.17,0,BLOCK
21869,2.68,0,ALLOW
21870,1.63,0,ALLOW
21871,1.82,0,ALLOW
21872,4.2,0,BLOCK
21873,1.82,0,ALLOW
21874,4.17,0,BLOCK
21875,1.38,0,ALLOW
21876,2.57,0,ALLOW
21877,2.48,0,ALLOW
21878,3.85,0,BLOCK
21879,4.24,0,BLOCK
21880,3.76,0,BLOCK
21881,3.65,1,BLOCK
21882,2.13,0,ALLOW
21883,4.93,0,BLOCK
21884,9.27,0,BLOCK
21885,3.91,0,BLOCK
21886,2.83,1,ALLOW
21887,5.92,1,BLOCK
21888,4.76,0,BLOCK
21889,1.1,0,ALLOW
21890,2.22,0,ALLOW
21891,3.43,1,ALLOW
21892,6.28,0,BLOCK
21893,3.25,0,ALLOW
21894,2.66,0,ALLOW
21895,1.92,1,ALLOW
21896,3.19,1,ALLOW
21897,2.11,0,ALLOW
21898,3.74,1,BLOCK
21899,2.2,0,ALLOW
21900,2.45,0,ALLOW
21901,0.93,0,ALLOW
21902,5.65,0,BLOCK
21903,3.9,0,BLOCK
21904,5.85,1,BLOCK
21905,1.33,0,ALLOW
21906,2.83,0,ALLOW
21907,3.58,0,BLOCK
21908,3.88,0,BLOCK
21909,3.36,0,ALLOW
21910,2.87,1,ALLOW
21911,5.94,0,BLOCK
21912,4.08,0,BLOCK
21913,6.86,0,BLOCK
21914,2.8,1,ALLOW
21915,2.9,0,ALLOW
21916,8.42,0,BLOCK
21917,4.86,0,BLOCK
21918,1.48,0,ALLOW
21919,2.16,0,ALLOW
21920,5.8,0,BLOCK
21921,3.04,1,ALLOW
21922,1.74,0,ALLOW
21923,3.44,0,ALLOW
21924,1.98,1,ALLOW
21925,4.52,0,BLOCK
21926,3.36,1,ALLOW
21927,3.36,1,ALLOW
21928,5.74,0,BLOCK
21929,7.1,0,BLOCK
21930,3.99,0,BLOCK
21931,4.89,0,BLOCK
21932,3.02,0,ALLOW
21933,6.72,0,BLOCK
21934,4.43,0,BLOCK
21935,4.44,0,BLOCK
21936,1.48,0,ALLOW
21937,4.3,0,BLOCK
21938,0.65,0,ALLOW
21939,4.19,1,BLOCK
21940,9.03,0,BLOCK
21941,5.54,0,BLOCK
21942,4.13,0,BLOCK
21943,5.28,1,BLOCK
21944,3.6,0,BLOCK
21945,2.34,0,ALLOW
21946,2.72,0,ALLOW
21947,4.34,0,BLOCK
21948,2.28,0,ALLOW
21949,3.27,0,ALLOW
21950,5.3,0,BLOCK
21951,3.86,0,BLOCK
21952,2.22,0,ALLOW
21953,1.63,0,ALLOW
21954,5.22,1,BLOCK
21955,2.11,0,ALLOW
21956,4.78,0,BLOCK
21957,3.41,0,ALLOW
21958,7.62,0,BLOCK
21959,1.6,0,ALLOW
21960,3.82,0,BLOCK
21961,3.07,0,ALLOW
21962,3.15,0,ALLOW
21963,2.91,0,ALLOW
21964,3.17,0,ALLOW
21965,2.55,0,ALLOW
21966,2.99,0,ALLOW
21967,1.52,1,ALLOW
21968,1.97,0,ALLOW
21969,9.75,0,BLOCK
21970,4.32,0,BLOCK
21971,6.05,0,BLOCK
21972,7.63,0,BLOCK
21973,3.47,0,ALLOW
21974,2.25,1,ALLOW
21975,10.0,0,BLOCK
21976,3.28,0,ALLOW
21977,2.6,0,ALLOW
21978,2.69,0,ALLOW
21979,2.47,1,ALLOW
21980,4.55,0,BLOCK
21981,2.88,0,ALLOW
21982,5.66,0,BLOCK
21983,2.15,0,ALLOW
21984,1.31,0,ALLOW
21985,3.62,0,BLOCK
21986,1.74,0,ALLOW
21987,4.27,0,BLOCK
21988,8.14,0,BLOCK
21989,1.44,0,ALLOW
21990,3.97,0,BLOCK
21991,3.21,0,ALLOW
21992,1.86,0,ALLOW
21993,5.65,0,BLOCK
21994,10.4,0,BLOCK
21995,2.66,0,ALLOW
21996,2.17,0,ALLOW
21997,3.34,0,ALLOW
21998,2.33,0,ALLOW
21999,4.33,1,BLOCK
22000,4.34,0,BLOCK
22001,3.49,0,ALLOW
22002,2.12,0,ALLOW
22003,1.59,1,ALLOW
22004,2.12,0,ALLOW
22005,2.7,0,ALLOW
22006,2.85,1,ALLOW
22007,4.74,0,BLOCK
22008,3.45,0,ALLOW
22009,3.71,1,BLOCK
22010,25.1,1,BLOCK
22011,1.15,0,ALLOW
22012,3.82,0,BLOCK
22013,1.49,0,ALLOW
22014,1.79,0,ALLOW
22015,4.76,0,BLOCK
22016,2.37,0,ALLOW
22017,3.05,0,ALLOW
22018,2.83,0,ALLOW
22019,2.33,0,ALLOW
22020,3.13,0,ALLOW
22021,3.58,0,BLOCK
22022,2.11,0,ALLOW
22023,2.09,0,ALLOW
22024,5.02,0,BLOCK
22025,2.24,0,ALLOW
22026,2.09,0,ALLOW
22027,3.33,0,ALLOW
22028,6.05,1,BLOCK
22029,5.2,0,BLOCK
22030,4.48,0,BLOCK
22031,1.51,1,ALLOW
22032,4.95,0,BLOCK
22033,3.54,0,BLOCK
22034,2.07,0,ALLOW
22035,5.79,0,BLOCK
22036,1.61,1,ALLOW
22037,2.77,0,ALLOW
22038,3.6,0,BLOCK
22039,2.85,0,ALLOW
22040,4.27,0,BLOCK
22041,1.86,0,ALLOW
22042,2.72,0,ALLOW
22043,3.83,0,BLOCK
22044,8.05,1,BLOCK
22045,3.54,1,BLOCK
22046,1.97,1,ALLOW
22047,7.55,0,BLOCK
22048,2.57,0,ALLOW
22049,2.91,1,ALLOW
22050,3.35,1,ALLOW
22051,1.54,1,ALLOW
22052,8.8,0,BLOCK
22053,43.25,1,BLOCK
22054,2.65,1,ALLOW
22055,1.82,0,ALLOW
22056,8.0,0,BLOCK
22057,2.24,0,ALLOW
22058,26.0,1,BLOCK
