Transaction_ID,Risk_Score,Actual,Predicted,Action
21848,1.36,0,0,ALLOW
21849,1.18,0,0,ALLOW
21850,4.05,0,0,ALLOW
21851,2.56,0,0,ALLOW
21852,1.82,0,0,ALLOW
21853,4.72,0,0,ALLOW
21854,53.58,0,1,MONITOR
21855,33.79,1,0,ALLOW
21856,6.07,0,0,ALLOW
21857,4.04,0,0,ALLOW
21858,52.94,0,1,MONITOR
21859,22.19,1,0,ALLOW
21860,7.64,0,0,ALLOW
21861,90.18,1,1,BLOCK
21862,20.86,1,0,ALLOW
21863,4.19,0,0,ALLOW
21864,15.02,1,0,ALLOW
21865,3.1,1,0,ALLOW
21866,38.15,1,0,ALLOW
21867,5.7,0,0,ALLOW
21868,4.03,0,0,ALLOW
21869,2.91,0,0,ALLOW
21870,45.26,0,1,MONITOR
21871,1.65,0,0,ALLOW
21872,5.52,0,0,ALLOW
21873,53.04,0,1,MONITOR
21874,4.11,0,0,ALLOW
21875,0.85,0,0,ALLOW
21876,53.43,0,1,MONITOR
21877,4.68,0,0,ALLOW
21878,3.15,0,0,ALLOW
21879,3.72,0,0,ALLOW
21880,4.37,0,0,ALLOW
21881,43.19,1,1,MONITOR
21882,2.06,0,0,ALLOW
21883,5.55,0,0,ALLOW
21884,7.43,0,0,ALLOW
21885,4.33,0,0,ALLOW
21886,70.73,1,1,BLOCK
21887,16.28,1,0,ALLOW
21888,5.43,0,0,ALLOW
21889,45.46,0,1,MONITOR
21890,2.52,0,0,ALLOW
21891,15.71,1,0,ALLOW
21892,10.36,0,0,ALLOW
21893,66.06,0,1,MONITOR
21894,3.37,0,0,ALLOW
21895,24.7,1,0,ALLOW
21896,2.92,1,0,ALLOW
21897,2.1,0,0,ALLOW
21898,5.08,1,0,ALLOW
21899,4.1,0,0,ALLOW
21900,27.12,0,0,ALLOW
21901,0.94,0,0,ALLOW
21902,3.88,0,0,ALLOW
21903,29.32,0,0,ALLOW
21904,15.55,1,0,ALLOW
21905,0.95,0,0,ALLOW
21906,3.01,0,0,ALLOW
21907,4.08,0,0,ALLOW
21908,4.19,0,0,ALLOW
21909,3.94,0,0,ALLOW
21910,14.59,1,0,ALLOW
21911,5.01,0,0,ALLOW
21912,44.31,0,1,MONITOR
21913,5.24,0,0,ALLOW
21914,9.8,1,0,ALLOW
21915,3.2,0,0,ALLOW
21916,5.91,0,0,ALLOW
21917,4.41,0,0,ALLOW
21918,0.67,0,0,ALLOW
21919,2.99,0,0,ALLOW
21920,5.52,0,0,ALLOW
21921,11.47,1,0,ALLOW
21922,1.73,0,0,ALLOW
21923,2.76,0,0,ALLOW
21924,36.88,1,0,ALLOW
21925,5.22,0,0,ALLOW
21926,36.6,1,0,ALLOW
21927,38.8,1,0,ALLOW
21928,7.68,0,0,ALLOW
21929,7.45,0,0,ALLOW
21930,4.83,0,0,ALLOW
21931,4.51,0,0,ALLOW
21932,4.53,0,0,ALLOW
21933,5.92,0,0,ALLOW
21934,3.69,0,0,ALLOW
21935,3.95,0,0,ALLOW
21936,1.63,0,0,ALLOW
21937,3.08,0,0,ALLOW
21938,0.18,0,0,ALLOW
21939,17.06,1,0,ALLOW
21940,6.87,0,0,ALLOW
21941,3.74,0,0,ALLOW
21942,3.6,0,0,ALLOW
21943,11.74,1,0,ALLOW
21944,2.47,0,0,ALLOW
21945,2.56,0,0,ALLOW
21946,2.96,0,0,ALLOW
21947,5.04,0,0,ALLOW
21948,1.58,0,0,ALLOW
21949,3.71,0,0,ALLOW
21950,5.27,0,0,ALLOW
21951,42.94,0,1,MONITOR
21952,2.72,0,0,ALLOW
21953,2.16,0,0,ALLOW
21954,6.05,1,0,ALLOW
21955,1.68,0,0,ALLOW
21956,3.77,0,0,ALLOW
21957,3.81,0,0,ALLOW
21958,8.2,0,0,ALLOW
21959,1.55,0,0,ALLOW
21960,4.0,0,0,ALLOW
21961,3.74,0,0,ALLOW
21962,3.64,0,0,ALLOW
21963,3.42,0,0,ALLOW
21964,3.59,0,0,ALLOW
21965,30.85,0,0,ALLOW
21966,1.37,0,0,ALLOW
21967,52.09,1,1,MONITOR
21968,60.25,0,1,MONITOR
21969,6.7,0,0,ALLOW
21970,5.07,0,0,ALLOW
21971,5.76,0,0,ALLOW
21972,6.25,0,0,ALLOW
21973,2.71,0,0,ALLOW
21974,39.98,1,0,ALLOW
21975,8.03,0,0,ALLOW
21976,3.89,0,0,ALLOW
21977,2.64,0,0,ALLOW
21978,2.28,0,0,ALLOW
21979,20.11,1,0,ALLOW
21980,3.94,0,0,ALLOW
21981,2.51,0,0,ALLOW
21982,4.03,0,0,ALLOW
21983,1.38,0,0,ALLOW
21984,1.38,0,0,ALLOW
21985,4.04,0,0,ALLOW
21986,36.92,0,0,ALLOW
21987,4.49,0,0,ALLOW
21988,8.46,0,0,ALLOW
21989,1.34,0,0,ALLOW
21990,5.29,0,0,ALLOW
21991,2.7,0,0,ALLOW
21992,1.7,0,0,ALLOW
21993,7.26,0,0,ALLOW
21994,6.5,0,0,ALLOW
21995,55.82,0,1,MONITOR
21996,2.65,0,0,ALLOW
21997,58.83,0,1,MONITOR
21998,2.12,0,0,ALLOW
21999,41.41,1,1,MONITOR
22000,5.94,0,0,ALLOW
22001,4.71,0,0,ALLOW
22002,52.05,0,1,MONITOR
22003,9.28,1,0,ALLOW
22004,50.69,0,1,MONITOR
22005,2.08,0,0,ALLOW
22006,14.46,1,0,ALLOW
22007,5.84,0,0,ALLOW
22008,3.98,0,0,ALLOW
22009,11.84,1,0,ALLOW
22010,66.11,1,1,MONITOR
22011,1.3,0,0,ALLOW
22012,3.25,0,0,ALLOW
22013,52.28,0,1,MONITOR
22014,1.88,0,0,ALLOW
22015,4.52,0,0,ALLOW
22016,2.61,0,0,ALLOW
22017,2.09,0,0,ALLOW
22018,3.29,0,0,ALLOW
22019,3.25,0,0,ALLOW
22020,3.8,0,0,ALLOW
22021,3.45,0,0,ALLOW
22022,1.72,0,0,ALLOW
22023,2.18,0,0,ALLOW
22024,4.39,0,0,ALLOW
22025,2.03,0,0,ALLOW
22026,53.33,0,1,MONITOR
22027,50.38,0,1,MONITOR
22028,14.86,1,0,ALLOW
22029,5.37,0,0,ALLOW
22030,4.39,0,0,ALLOW
22031,14.79,1,0,ALLOW
22032,5.31,0,0,ALLOW
22033,3.26,0,0,ALLOW
22034,1.35,0,0,ALLOW
22035,4.65,0,0,ALLOW
22036,18.06,1,0,ALLOW
22037,3.07,0,0,ALLOW
22038,3.79,0,0,ALLOW
22039,2.3,0,0,ALLOW
22040,50.76,0,1,MONITOR
22041,2.44,0,0,ALLOW
22042,55.56,0,1,MONITOR
22043,3.71,0,0,ALLOW
22044,6.17,1,0,ALLOW
22045,55.24,1,1,MONITOR
22046,14.27,1,0,ALLOW
22047,36.57,0,0,ALLOW
22048,1.26,0,0,ALLOW
22049,16.61,1,0,ALLOW
22050,14.6,1,0,ALLOW
22051,12.21,1,0,ALLOW
22052,7.67,0,0,ALLOW
22053,64.47,1,1,MONITOR
22054,26.67,1,0,ALLOW
22055,28.31,0,0,ALLOW
22056,5.96,0,0,ALLOW
22057,3.01,0,0,ALLOW
22058,45.5,1,1,MONITOR
22059,3.19,0,0,ALLOW
22060,2.53,0,0,ALLOW
22061,4.13,1,0,ALLOW
22062,3.33,0,0,ALLOW
22063,63.49,1,1,MONITOR
22064,62.43,1,1,MONITOR
22065,5.14,0,0,ALLOW
22066,5.94,0,0,ALLOW
22067,2.56,0,0,ALLOW
22068,18.18,1,0,ALLOW
22069,4.83,0,0,ALLOW
22070,5.21,0,0,ALLOW
22071,3.5,0,0,ALLOW
22072,3.24,0,0,ALLOW
22073,2.98,1,0,ALLOW
22074,2.67,0,0,ALLOW
22075,10.51,1,0,ALLOW
22076,4.48,0,0,ALLOW
22077,4.51,0,0,ALLOW
22078,2.05,0,0,ALLOW
22079,3.17,0,0,ALLOW
22080,2.39,0,0,ALLOW
22081,11.7,1,0,ALLOW
22082,1.14,0,0,ALLOW
22083,1.95,0,0,ALLOW
22084,25.78,1,0,ALLOW
22085,3.22,0,0,ALLOW
22086,2.46,0,0,ALLOW
22087,64.7,1,1,MONITOR
22088,1.56,0,0,ALLOW
22089,3.52,0,0,ALLOW
22090,3.94,0,0,ALLOW
22091,1.88,0,0,ALLOW
22092,16.29,1,0,ALLOW
22093,39.8,0,0,ALLOW
22094,1.29,0,0,ALLOW
22095,7.01,0,0,ALLOW
22096,35.62,0,0,ALLOW
22097,3.38,0,0,ALLOW
22098,4.87,0,0,ALLOW
22099,1.81,0,0,ALLOW
22100,53.09,0,1,MONITOR
22101,2.38,0,0,ALLOW
22102,65.84,0,1,MONITOR
22103,6.81,0,0,ALLOW
22104,6.73,0,0,ALLOW
22105,37.94,1,0,ALLOW
22106,4.9,0,0,ALLOW
22107,3.24,0,0,ALLOW
22108,10.09,0,0,ALLOW
22109,18.91,1,0,ALLOW
22110,4.55,0,0,ALLOW
22111,3.44,0,0,ALLOW
22112,5.38,0,0,ALLOW
22113,3.01,0,0,ALLOW
22114,3.69,0,0,ALLOW
22115,4.78,0,0,ALLOW
22116,2.66,0,0,ALLOW
22117,1.89,0,0,ALLOW
22118,3.4,0,0,ALLOW
22119,4.06,0,0,ALLOW
22120,8.53,0,0,ALLOW
22121,6.48,0,0,ALLOW
22122,1.98,0,0,ALLOW
22123,5.7,0,0,ALLOW
22124,2.26,0,0,ALLOW
22125,1.85,1,0,ALLOW
22126,2.05,0,0,ALLOW
22127,3.22,0,0,ALLOW
22128,13.14,1,0,ALLOW
22129,3.95,0,0,ALLOW
22130,3.34,0,0,ALLOW
22131,13.21,1,0,ALLOW
22132,2.78,0,0,ALLOW
22133,3.76,0,0,ALLOW
22134,4.55,0,0,ALLOW
22135,1.88,0,0,ALLOW
22136,2.55,0,0,ALLOW
22137,29.74,1,0,ALLOW
22138,2.31,0,0,ALLOW
22139,2.21,0,0,ALLOW
22140,2.6,0,0,ALLOW
22141,2.83,0,0,ALLOW
22142,54.7,0,1,MONITOR
22143,3.69,0,0,ALLOW
22144,25.09,0,0,ALLOW
22145,19.52,0,0,ALLOW
22146,3.45,0,0,ALLOW
22147,1.37,0,0,ALLOW
22148,5.62,0,0,ALLOW
22149,2.37,0,0,ALLOW
22150,2.58,0,0,ALLOW
22151,2.71,0,0,ALLOW
22152,15.53,1,0,ALLOW
22153,60.95,0,1,MONITOR
22154,3.13,0,0,ALLOW
22155,6.6,0,0,ALLOW
22156,31.75,0,0,ALLOW
22157,3.01,0,0,ALLOW
22158,1.18,0,0,ALLOW
22159,32.36,0,0,ALLOW
22160,4.38,0,0,ALLOW
22161,8.45,0,0,ALLOW
22162,48.91,1,1,MONITOR
22163,51.31,0,1,MONITOR
22164,3.5,0,0,ALLOW
22165,2.44,0,0,ALLOW
22166,1.78,0,0,ALLOW
22167,1.86,0,0,ALLOW
22168,2.59,0,0,ALLOW
22169,2.76,0,0,ALLOW
22170,2.38,0,0,ALLOW
22171,4.05,0,0,ALLOW
22172,6.04,0,0,ALLOW
22173,2.15,0,0,ALLOW
22174,7.64,0,0,ALLOW
22175,53.18,0,1,MONITOR
22176,23.31,1,0,ALLOW
22177,2.26,0,0,ALLOW
22178,9.0,0,0,ALLOW
22179,4.75,0,0,ALLOW
22180,5.74,0,0,ALLOW
22181,15.35,1,0,ALLOW
22182,5.65,0,0,ALLOW
22183,63.79,0,1,MONITOR
22184,14.36,1,0,ALLOW
22185,1.89,0,0,ALLOW
22186,1.62,0,0,ALLOW
22187,16.18,1,0,ALLOW
22188,1.36,0,0,ALLOW
22189,0.93,0,0,ALLOW
22190,6.12,0,0,ALLOW
22191,4.06,0,0,ALLOW
22192,34.79,0,0,ALLOW
22193,1.26,0,0,ALLOW
22194,6.06,0,0,ALLOW
22195,4.37,0,0,ALLOW
22196,2.21,0,0,ALLOW
22197,54.42,0,1,MONITOR
22198,5.32,1,0,ALLOW
22199,1.84,0,0,ALLOW
22200,3.82,0,0,ALLOW
22201,2.45,0,0,ALLOW
22202,3.96,0,0,ALLOW
22203,2.45,0,0,ALLOW
22204,4.12,0,0,ALLOW
22205,24.23,0,0,ALLOW
22206,4.01,0,0,ALLOW
22207,42.4,0,1,MONITOR
22208,2.95,0,0,ALLOW
22209,34.67,1,0,ALLOW
22210,25.67,0,0,ALLOW
22211,3.26,0,0,ALLOW
22212,48.15,1,1,MONITOR
22213,35.17,1,0,ALLOW
22214,4.09,0,0,ALLOW
22215,0.5,0,0,ALLOW
22216,1.6,0,0,ALLOW
22217,3.45,0,0,ALLOW
22218,2.94,0,0,ALLOW
22219,28.23,1,0,ALLOW
22220,3.8,0,0,ALLOW
22221,2.11,0,0,ALLOW
22222,6.02,1,0,ALLOW
22223,4.92,0,0,ALLOW
22224,13.89,1,0,ALLOW
22225,3.23,0,0,ALLOW
22226,1.67,0,0,ALLOW
22227,1.81,0,0,ALLOW
22228,16.94,1,0,ALLOW
22229,1.46,0,0,ALLOW
22230,6.25,0,0,ALLOW
22231,3.12,0,0,ALLOW
22232,50.49,0,1,MONITOR
22233,8.13,0,0,ALLOW
22234,8.56,0,0,ALLOW
22235,44.13,0,1,MONITOR
22236,3.89,0,0,ALLOW
22237,4.24,0,0,ALLOW
22238,4.95,0,0,ALLOW
22239,1.94,0,0,ALLOW
22240,29.84,1,0,ALLOW
22241,3.02,0,0,ALLOW
22242,38.44,1,0,ALLOW
22243,3.46,0,0,ALLOW
22244,3.67,0,0,ALLOW
22245,2.96,0,0,ALLOW
22246,5.79,0,0,ALLOW
22247,5.31,0,0,ALLOW
22248,41.39,0,1,MONITOR
22249,10.44,1,0,ALLOW
22250,44.43,0,1,MONITOR
22251,1.33,0,0,ALLOW
22252,2.36,0,0,ALLOW
22253,4.15,0,0,ALLOW
22254,39.76,1,0,ALLOW
22255,52.73,0,1,MONITOR
22256,2.53,0,0,ALLOW
22257,1.97,0,0,ALLOW
22258,4.94,0,0,ALLOW
22259,2.47,0,0,ALLOW
22260,5.71,0,0,ALLOW
22261,34.85,0,0,ALLOW
22262,25.69,1,0,ALLOW
22263,34.44,0,0,ALLOW
22264,88.61,1,1,BLOCK
22265,3.06,1,0,ALLOW
22266,2.38,0,0,ALLOW
22267,4.35,0,0,ALLOW
22268,2.26,0,0,ALLOW
22269,65.34,0,1,MONITOR
22270,3.51,0,0,ALLOW
22271,4.22,0,0,ALLOW
22272,4.55,0,0,ALLOW
22273,6.7,0,0,ALLOW
22274,0.79,0,0,ALLOW
22275,32.18,0,0,ALLOW
22276,2.81,0,0,ALLOW
22277,23.74,0,0,ALLOW
22278,4.27,0,0,ALLOW
22279,4.38,0,0,ALLOW
22280,2.65,0,0,ALLOW
22281,1.88,0,0,ALLOW
22282,3.63,0,0,ALLOW
22283,3.06,0,0,ALLOW
22284,2.51,0,0,ALLOW
22285,2.34,0,0,ALLOW
22286,34.25,0,0,ALLOW
22287,44.08,1,1,MONITOR
22288,2.68,0,0,ALLOW
22289,3.07,0,0,ALLOW
22290,36.51,1,0,ALLOW
22291,5.1,0,0,ALLOW
22292,2.46,0,0,ALLOW
22293,2.21,1,0,ALLOW
22294,21.83,0,0,ALLOW
22295,2.35,0,0,ALLOW
22296,1.94,0,0,ALLOW
22297,6.22,0,0,ALLOW
22298,2.62,0,0,ALLOW
22299,2.49,0,0,ALLOW
22300,3.67,0,0,ALLOW
22301,2.68,0,0,ALLOW
22302,3.17,1,0,ALLOW
22303,3.06,0,0,ALLOW
22304,34.52,0,0,ALLOW
22305,1.6,0,0,ALLOW
22306,2.1,0,0,ALLOW
22307,6.14,0,0,ALLOW
22308,15.6,1,0,ALLOW
22309,4.02,0,0,ALLOW
22310,15.16,1,0,ALLOW
22311,5.53,0,0,ALLOW
22312,3.44,0,0,ALLOW
22313,3.52,0,0,ALLOW
22314,3.34,0,0,ALLOW
22315,5.9,0,0,ALLOW
22316,8.4,0,0,ALLOW
22317,15.88,1,0,ALLOW
22318,3.46,0,0,ALLOW
22319,5.66,0,0,ALLOW
22320,8.52,0,0,ALLOW
22321,3.7,0,0,ALLOW
22322,3.84,0,0,ALLOW
22323,3.9,1,0,ALLOW
22324,5.99,1,0,ALLOW
22325,2.75,0,0,ALLOW
22326,5.7,0,0,ALLOW
22327,3.97,0,0,ALLOW
22328,2.26,0,0,ALLOW
22329,14.48,0,0,ALLOW
22330,2.91,0,0,ALLOW
22331,9.73,0,0,ALLOW
22332,5.56,0,0,ALLOW
22333,3.07,0,0,ALLOW
22334,31.23,0,0,ALLOW
22335,15.75,1,0,ALLOW
22336,3.47,0,0,ALLOW
22337,1.86,0,0,ALLOW
22338,1.62,0,0,ALLOW
22339,3.12,0,0,ALLOW
22340,4.15,0,0,ALLOW
22341,1.18,0,0,ALLOW
22342,2.78,0,0,ALLOW
22343,3.33,0,0,ALLOW
22344,6.24,0,0,ALLOW
22345,3.12,0,0,ALLOW
22346,2.99,0,0,ALLOW
22347,5.23,0,0,ALLOW
22348,7.28,1,0,ALLOW
22349,4.32,0,0,ALLOW
22350,4.77,0,0,ALLOW
22351,3.37,0,0,ALLOW
22352,3.19,0,0,ALLOW
22353,27.13,0,0,ALLOW
22354,5.29,0,0,ALLOW
22355,17.96,1,0,ALLOW
22356,2.02,0,0,ALLOW
22357,2.93,0,0,ALLOW
22358,13.87,1,0,ALLOW
22359,5.68,0,0,ALLOW
22360,5.34,0,0,ALLOW
22361,3.34,0,0,ALLOW
22362,6.02,0,0,ALLOW
22363,9.52,0,0,ALLOW
22364,5.34,0,0,ALLOW
22365,2.08,0,0,ALLOW
22366,2.65,0,0,ALLOW
22367,3.12,0,0,ALLOW
22368,7.56,0,0,ALLOW
22369,5.28,0,0,ALLOW
22370,3.74,0,0,ALLOW
22371,4.33,0,0,ALLOW
22372,41.93,0,1,MONITOR
22373,64.41,0,1,MONITOR
22374,23.33,1,0,ALLOW
22375,4.73,0,0,ALLOW
22376,3.72,0,0,ALLOW
22377,5.74,0,0,ALLOW
22378,7.32,0,0,ALLOW
22379,52.32,0,1,MONITOR
22380,9.72,1,0,ALLOW
22381,3.64,0,0,ALLOW
22382,5.08,0,0,ALLOW
22383,2.35,0,0,ALLOW
22384,3.04,0,0,ALLOW
22385,6.43,0,0,ALLOW
22386,54.49,0,1,MONITOR
22387,3.69,0,0,ALLOW
22388,2.56,0,0,ALLOW
22389,40.31,0,1,MONITOR
22390,8.51,1,0,ALLOW
22391,29.48,1,0,ALLOW
22392,1.43,0,0,ALLOW
22393,2.4,0,0,ALLOW
22394,4.18,0,0,ALLOW
22395,7.69,0,0,ALLOW
22396,5.15,0,0,ALLOW
22397,36.95,0,0,ALLOW
22398,35.82,1,0,ALLOW
22399,2.27,0,0,ALLOW
22400,6.35,0,0,ALLOW
22401,2.79,0,0,ALLOW
22402,2.02,0,0,ALLOW
22403,14.63,1,0,ALLOW
22404,53.36,0,1,MONITOR
22405,5.36,0,0,ALLOW
22406,39.77,1,0,ALLOW
22407,2.91,0,0,ALLOW
22408,1.71,0,0,ALLOW
22409,3.13,1,0,ALLOW
22410,4.71,0,0,ALLOW
22411,5.26,0,0,ALLOW
22412,1.75,0,0,ALLOW
22413,5.23,0,0,ALLOW
22414,2.21,0,0,ALLOW
22415,2.25,0,0,ALLOW
22416,32.16,1,0,ALLOW
22417,3.25,0,0,ALLOW
22418,0.65,0,0,ALLOW
22419,1.9,0,0,ALLOW
22420,2.39,0,0,ALLOW
22421,68.51,1,1,MONITOR
22422,10.66,1,0,ALLOW
22423,2.45,0,0,ALLOW
22424,16.05,1,0,ALLOW
22425,1.23,0,0,ALLOW
22426,33.64,0,0,ALLOW
22427,2.67,0,0,ALLOW
22428,4.4,0,0,ALLOW
22429,2.88,0,0,ALLOW
22430,1.19,0,0,ALLOW
22431,3.11,0,0,ALLOW
22432,2.6,0,0,ALLOW
22433,1.75,0,0,ALLOW
22434,1.42,0,0,ALLOW
22435,6.67,0,0,ALLOW
22436,2.67,0,0,ALLOW
22437,3.29,0,0,ALLOW
22438,4.0,0,0,ALLOW
22439,3.4,0,0,ALLOW
22440,1.57,0,0,ALLOW
22441,4.41,0,0,ALLOW
22442,3.5,0,0,ALLOW
22443,8.12,0,0,ALLOW
22444,3.25,0,0,ALLOW
22445,43.78,1,1,MONITOR
22446,3.29,0,0,ALLOW
22447,3.27,0,0,ALLOW
22448,1.04,0,0,ALLOW
22449,2.5,0,0,ALLOW
22450,4.47,0,0,ALLOW
22451,28.61,0,0,ALLOW
22452,5.53,1,0,ALLOW
22453,29.93,0,0,ALLOW
22454,4.24,0,0,ALLOW
22455,4.61,0,0,ALLOW
22456,1.14,0,0,ALLOW
22457,2.3,0,0,ALLOW
22458,2.51,0,0,ALLOW
22459,3.01,0,0,ALLOW
22460,4.13,0,0,ALLOW
22461,3.73,0,0,ALLOW
22462,32.81,1,0,ALLOW
22463,3.55,0,0,ALLOW
22464,69.5,1,1,MONITOR
22465,7.31,0,0,ALLOW
22466,3.28,0,0,ALLOW
22467,3.31,0,0,ALLOW
22468,33.33,0,0,ALLOW
22469,1.32,0,0,ALLOW
22470,6.63,0,0,ALLOW
22471,2.41,0,0,ALLOW
22472,2.34,0,0,ALLOW
22473,1.99,0,0,ALLOW
22474,1.42,0,0,ALLOW
22475,53.17,0,1,MONITOR
22476,6.26,0,0,ALLOW
22477,3.17,0,0,ALLOW
22478,2.26,0,0,ALLOW
22479,4.74,0,0,ALLOW
22480,3.86,0,0,ALLOW
22481,2.55,0,0,ALLOW
22482,14.49,1,0,ALLOW
22483,52.98,0,1,MONITOR
22484,1.73,0,0,ALLOW
22485,18.47,1,0,ALLOW
22486,3.56,0,0,ALLOW
22487,2.6,0,0,ALLOW
22488,4.52,0,0,ALLOW
22489,3.68,0,0,ALLOW
22490,4.35,0,0,ALLOW
22491,12.55,1,0,ALLOW
22492,44.96,0,1,MONITOR
22493,1.88,0,0,ALLOW
22494,47.31,0,1,MONITOR
22495,1.79,0,0,ALLOW
22496,2.8,0,0,ALLOW
22497,2.65,0,0,ALLOW
22498,59.78,0,1,MONITOR
22499,52.41,1,1,MONITOR
22500,2.95,0,0,ALLOW
22501,7.41,0,0,ALLOW
22502,2.11,0,0,ALLOW
22503,3.31,0,0,ALLOW
22504,50.41,1,1,MONITOR
22505,3.68,0,0,ALLOW
22506,3.35,0,0,ALLOW
22507,5.14,0,0,ALLOW
22508,1.11,0,0,ALLOW
22509,1.43,0,0,ALLOW
22510,1.5,0,0,ALLOW
22511,2.35,0,0,ALLOW
22512,3.29,0,0,ALLOW
22513,6.51,0,0,ALLOW
22514,2.82,0,0,ALLOW
22515,9.99,1,0,ALLOW
22516,8.32,0,0,ALLOW
22517,1.59,0,0,ALLOW
22518,53.88,0,1,MONITOR
22519,32.5,1,0,ALLOW
22520,0.97,0,0,ALLOW
22521,2.53,0,0,ALLOW
22522,0.6,0,0,ALLOW
22523,2.3,0,0,ALLOW
22524,3.57,0,0,ALLOW
22525,2.63,0,0,ALLOW
22526,2.27,0,0,ALLOW
22527,2.22,0,0,ALLOW
22528,10.72,0,0,ALLOW
22529,56.53,0,1,MONITOR
22530,2.55,0,0,ALLOW
22531,1.65,0,0,ALLOW
22532,5.65,0,0,ALLOW
22533,4.54,0,0,ALLOW
22534,2.74,0,0,ALLOW
22535,7.31,0,0,ALLOW
22536,6.46,0,0,ALLOW
22537,3.13,0,0,ALLOW
22538,2.14,1,0,ALLOW
22539,36.32,0,0,ALLOW
22540,1.59,0,0,ALLOW
22541,5.13,0,0,ALLOW
22542,4.84,0,0,ALLOW
22543,2.06,0,0,ALLOW
22544,4.69,0,0,ALLOW
22545,4.53,0,0,ALLOW
22546,3.65,0,0,ALLOW
22547,34.95,0,0,ALLOW
22548,5.36,0,0,ALLOW
22549,11.76,1,0,ALLOW
22550,32.63,1,0,ALLOW
22551,1.81,0,0,ALLOW
22552,61.21,0,1,MONITOR
22553,5.07,0,0,ALLOW
22554,3.73,0,0,ALLOW
22555,56.18,0,1,MONITOR
22556,5.34,0,0,ALLOW
22557,4.51,0,0,ALLOW
22558,4.16,0,0,ALLOW
22559,14.01,1,0,ALLOW
22560,27.01,1,0,ALLOW
22561,35.66,1,0,ALLOW
22562,1.08,0,0,ALLOW
22563,0.76,0,0,ALLOW
22564,1.4,0,0,ALLOW
22565,2.41,0,0,ALLOW
22566,11.77,1,0,ALLOW
22567,3.33,1,0,ALLOW
22568,3.29,0,0,ALLOW
22569,5.59,0,0,ALLOW
22570,41.25,0,1,MONITOR
22571,2.84,0,0,ALLOW
22572,36.51,1,0,ALLOW
22573,3.36,0,0,ALLOW
22574,1.67,1,0,ALLOW
22575,2.76,0,0,ALLOW
22576,42.71,0,1,MONITOR
22577,7.45,0,0,ALLOW
22578,3.87,0,0,ALLOW
22579,6.0,0,0,ALLOW
22580,1.0,0,0,ALLOW
22581,2.41,0,0,ALLOW
22582,1.55,0,0,ALLOW
22583,4.12,0,0,ALLOW
22584,8.17,0,0,ALLOW
22585,5.86,0,0,ALLOW
22586,4.64,0,0,ALLOW
22587,2.08,0,0,ALLOW
22588,41.29,0,1,MONITOR
22589,1.9,0,0,ALLOW
22590,3.22,0,0,ALLOW
22591,26.71,1,0,ALLOW
22592,1.81,0,0,ALLOW
22593,4.27,0,0,ALLOW
22594,5.26,0,0,ALLOW
22595,18.55,1,0,ALLOW
22596,2.4,0,0,ALLOW
22597,55.64,0,1,MONITOR
22598,50.95,0,1,MONITOR
22599,5.24,0,0,ALLOW
22600,10.7,1,0,ALLOW
22601,3.62,0,0,ALLOW
22602,1.31,0,0,ALLOW
22603,35.23,0,0,ALLOW
22604,1.55,0,0,ALLOW
22605,14.56,0,0,ALLOW
22606,4.72,0,0,ALLOW
22607,4.12,0,0,ALLOW
22608,4.89,0,0,ALLOW
22609,3.83,0,0,ALLOW
22610,6.07,0,0,ALLOW
22611,2.54,0,0,ALLOW
22612,61.63,0,1,MONITOR
22613,7.63,0,0,ALLOW
22614,4.55,0,0,ALLOW
22615,2.66,0,0,ALLOW
22616,8.58,0,0,ALLOW
22617,5.89,0,0,ALLOW
22618,36.47,0,0,ALLOW
22619,4.81,0,0,ALLOW
22620,2.93,0,0,ALLOW
22621,6.16,0,0,ALLOW
22622,33.18,0,0,ALLOW
22623,16.53,1,0,ALLOW
22624,20.15,1,0,ALLOW
22625,13.14,1,0,ALLOW
22626,2.23,0,0,ALLOW
22627,37.19,0,0,ALLOW
22628,2.14,0,0,ALLOW
22629,0.99,0,0,ALLOW
22630,5.79,0,0,ALLOW
22631,3.89,0,0,ALLOW
22632,4.55,0,0,ALLOW
22633,23.8,0,0,ALLOW
22634,3.75,0,0,ALLOW
22635,4.13,0,0,ALLOW
22636,4.09,0,0,ALLOW
22637,3.63,0,0,ALLOW
22638,2.58,0,0,ALLOW
22639,1.69,0,0,ALLOW
22640,3.58,0,0,ALLOW
22641,25.15,1,0,ALLOW
22642,1.78,0,0,ALLOW
22643,36.21,0,0,ALLOW
22644,3.03,0,0,ALLOW
22645,3.36,0,0,ALLOW
22646,28.85,1,0,ALLOW
22647,3.67,0,0,ALLOW
22648,40.38,0,1,MONITOR
22649,3.4,0,0,ALLOW
22650,5.08,0,0,ALLOW
22651,35.53,1,0,ALLOW
22652,2.92,0,0,ALLOW
22653,3.33,0,0,ALLOW
22654,1.3,0,0,ALLOW
22655,62.03,1,1,MONITOR
22656,4.16,0,0,ALLOW
22657,3.18,0,0,ALLOW
22658,1.0,0,0,ALLOW
22659,3.75,0,0,ALLOW
22660,4.14,0,0,ALLOW
22661,12.75,1,0,ALLOW
22662,52.88,0,1,MONITOR
22663,61.59,1,1,MONITOR
22664,0.69,0,0,ALLOW
22665,4.37,0,0,ALLOW
22666,5.18,0,0,ALLOW
22667,12.58,1,0,ALLOW
22668,5.76,0,0,ALLOW
